Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
юр. лицо,списание средств,2223.88,безналичный,Гомель,МаксБанк-CXQB-492,22-05-2011,02:49:02,недостаточно средств,да,189.04
физ. лицо,получение средств,9.02,безналичный,Витебск,МаксБанк-LTKR-011,10-04-2024,02:15:24,успешно,нет,0.0
физ. лицо,списание средств,4846.84,наличный,Гродно,МаксБанк-JGIX-138,24-01-2005,13:34:04,успешно,нет,0.0
физ. лицо,списание средств,1832.88,безналичный,Минск,МаксБанк-DKBU-266,03-06-2009,22:37:47,недостаточно средств,да,34.5
юр. лицо,получение средств,3055.1,наличный,Гродно,МаксБанк-VLQY-185,28-09-2016,04:30:12,успешно,нет,0.0
юр. лицо,списание средств,3311.72,наличный,Гомель,МаксБанк-AYNI-019,18-02-2019,10:59:57,успешно,нет,0.0
юр. лицо,получение средств,3241.39,наличный,Гомель,МаксБанк-DSUR-161,24-10-2001,23:24:27,успешно,нет,0.0
физ. лицо,списание средств,878.17,наличный,Минск,МаксБанк-AXHZ-473,25-12-2000,23:36:03,успешно,нет,0.0
физ. лицо,получение средств,120.91,наличный,Минск,МаксБанк-XVKB-731,25-04-2020,10:40:41,успешно,нет,0.0
физ. лицо,получение средств,4927.7,безналичный,Витебск,МаксБанк-LAOU-726,23-08-2003,14:28:50,успешно,нет,0.0
физ. лицо,списание средств,166.99,безналичный,Витебск,МаксБанк-OTCX-836,07-10-2021,23:06:12,успешно,да,8.23
юр. лицо,списание средств,4737.17,наличный,Минск,МаксБанк-GKHF-106,10-02-2004,10:26:28,успешно,нет,0.0
физ. лицо,получение средств,3456.88,наличный,Минск,МаксБанк-WIXT-148,30-10-2008,10:14:44,успешно,нет,0.0
физ. лицо,списание средств,3159.89,безналичный,Витебск,МаксБанк-UNAM-019,04-12-2013,13:45:43,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,184.78,безналичный,Минск,МаксБанк-XPGM-324,22-05-2004,06:05:38,недостаточно средств,да,15.01
физ. лицо,списание средств,4998.55,безналичный,Гродно,МаксБанк-MYCH-103,18-02-2000,17:16:39,неправильный ввод пин-кода,да,422.7
юр. лицо,списание средств,1915.03,наличный,Гродно,МаксБанк-IUKY-089,01-05-2016,20:16:58,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,3147.89,наличный,Гродно,МаксБанк-OGUV-293,19-06-2024,14:49:27,успешно,нет,0.0
физ. лицо,списание средств,4762.73,безналичный,Витебск,МаксБанк-LLZH-602,12-11-2009,05:33:04,недостаточно средств,нет,0.0
физ. лицо,списание средств,2139.99,наличный,Могилев,МаксБанк-YPKR-264,29-09-2012,07:26:50,недостаточно средств,да,129.0
физ. лицо,получение средств,2821.45,безналичный,Могилев,МаксБанк-OHRU-958,24-01-2010,19:58:39,успешно,нет,0.0
физ. лицо,списание средств,4428.22,безналичный,Брест,МаксБанк-HSTL-856,10-04-2012,07:27:25,неправильный ввод пин-кода,да,115.63
физ. лицо,списание средств,4883.35,безналичный,Витебск,МаксБанк-BKUG-250,05-09-2024,06:35:52,неправильный ввод пин-кода,да,334.1
юр. лицо,получение средств,1509.87,безналичный,Могилев,МаксБанк-RFUZ-254,12-04-2023,22:35:12,успешно,нет,0.0
физ. лицо,получение средств,1384.06,безналичный,Брест,МаксБанк-DOGB-609,18-04-2023,15:54:58,успешно,нет,0.0
физ. лицо,получение средств,4197.28,безналичный,Витебск,МаксБанк-CIFM-736,13-03-2007,10:27:03,успешно,нет,0.0
физ. лицо,списание средств,338.34,безналичный,Витебск,МаксБанк-CAAC-100,27-07-2015,22:19:49,неправильный ввод пин-кода,да,21.14
юр. лицо,списание средств,1693.63,безналичный,Витебск,МаксБанк-OXMM-311,17-11-2003,13:46:53,неправильный ввод пин-кода,да,70.11
физ. лицо,получение средств,3784.62,наличный,Могилев,МаксБанк-YKIL-205,21-05-2006,20:28:11,успешно,нет,0.0
физ. лицо,списание средств,4101.57,наличный,Минск,МаксБанк-XDBW-282,11-10-2005,19:45:12,неправильный ввод пин-кода,да,58.47
юр. лицо,получение средств,2662.93,наличный,Брест,МаксБанк-MMRQ-940,06-08-2016,03:59:58,успешно,нет,0.0
юр. лицо,получение средств,3084.11,наличный,Витебск,МаксБанк-BPZR-644,02-09-2012,22:33:07,успешно,нет,0.0
физ. лицо,получение средств,3863.5,наличный,Могилев,МаксБанк-MHBZ-262,17-04-2024,01:24:42,успешно,нет,0.0
юр. лицо,списание средств,1204.25,наличный,Гродно,МаксБанк-WSYN-558,05-07-2020,00:56:23,недостаточно средств,да,95.04
физ. лицо,получение средств,3881.99,наличный,Витебск,МаксБанк-PJHM-606,27-11-2024,10:32:45,успешно,нет,0.0
юр. лицо,списание средств,2329.94,безналичный,Гродно,МаксБанк-KWGQ-434,22-11-2020,22:19:36,недостаточно средств,нет,0.0
юр. лицо,списание средств,1640.0,наличный,Гродно,МаксБанк-BLTC-961,30-01-2013,19:15:02,успешно,да,125.18
физ. лицо,списание средств,1790.22,безналичный,Брест,МаксБанк-QBHX-647,12-11-2022,07:27:44,успешно,нет,0.0
физ. лицо,получение средств,793.96,безналичный,Брест,МаксБанк-AGNA-080,01-02-2023,13:05:27,успешно,нет,0.0
физ. лицо,получение средств,4081.42,безналичный,Брест,МаксБанк-HBTI-790,10-04-2002,23:14:17,успешно,нет,0.0
юр. лицо,списание средств,1105.77,безналичный,Брест,МаксБанк-SKOX-901,10-02-2013,18:07:31,недостаточно средств,нет,0.0
физ. лицо,списание средств,3516.37,безналичный,Могилев,МаксБанк-TTYH-793,15-12-2008,03:31:17,неправильный ввод пин-кода,да,225.19
физ. лицо,получение средств,3164.58,безналичный,Витебск,МаксБанк-QVSM-315,28-03-2015,07:42:46,успешно,нет,0.0
юр. лицо,списание средств,4455.99,безналичный,Гродно,МаксБанк-WHWD-395,15-12-2015,21:21:20,успешно,да,100.1
юр. лицо,списание средств,4894.65,наличный,Брест,МаксБанк-METC-188,23-04-2023,08:50:30,недостаточно средств,да,150.02
физ. лицо,списание средств,1315.98,наличный,Минск,МаксБанк-FWMG-517,07-11-2004,01:52:38,неправильный ввод пин-кода,да,94.25
юр. лицо,получение средств,580.0,безналичный,Гродно,МаксБанк-INBS-836,12-09-2015,01:55:48,успешно,нет,0.0
физ. лицо,получение средств,3530.98,безналичный,Брест,МаксБанк-MSTI-882,25-05-2005,13:56:41,успешно,нет,0.0
физ. лицо,списание средств,2293.72,безналичный,Брест,МаксБанк-DKSF-507,04-01-2000,13:30:17,успешно,да,142.03
физ. лицо,списание средств,4059.22,безналичный,Гродно,МаксБанк-ZZST-911,01-03-2007,16:20:19,неправильный ввод пин-кода,да,296.24
юр. лицо,получение средств,4251.36,безналичный,Брест,МаксБанк-BTZA-123,12-11-2018,21:20:44,успешно,нет,0.0
юр. лицо,списание средств,1036.31,наличный,Брест,МаксБанк-LLGZ-479,14-01-2023,05:31:36,недостаточно средств,да,61.62
физ. лицо,получение средств,2429.39,безналичный,Минск,МаксБанк-PUJZ-246,13-01-2001,20:53:22,успешно,нет,0.0
физ. лицо,получение средств,2010.24,наличный,Могилев,МаксБанк-OGKC-057,12-02-2006,13:04:53,успешно,нет,0.0
физ. лицо,получение средств,2931.75,наличный,Брест,МаксБанк-CDRJ-109,15-09-2015,13:13:53,успешно,нет,0.0
физ. лицо,получение средств,2531.35,безналичный,Брест,МаксБанк-FYKF-207,10-11-2014,17:56:54,успешно,нет,0.0
физ. лицо,получение средств,476.87,наличный,Витебск,МаксБанк-LMQG-063,30-08-2015,04:09:43,успешно,нет,0.0
физ. лицо,получение средств,3355.78,безналичный,Витебск,МаксБанк-JAZM-797,08-10-2003,07:22:47,успешно,нет,0.0
физ. лицо,списание средств,3721.46,безналичный,Витебск,МаксБанк-HWJA-224,27-11-2006,19:30:23,неправильный ввод пин-кода,да,220.2
физ. лицо,списание средств,794.77,безналичный,Брест,МаксБанк-HHTR-621,24-02-2021,21:32:22,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,1668.47,наличный,Брест,МаксБанк-AFJZ-866,27-02-2008,15:07:27,успешно,да,60.77
физ. лицо,получение средств,2300.65,наличный,Брест,МаксБанк-RBFB-470,12-08-2004,23:40:51,успешно,нет,0.0
физ. лицо,списание средств,1490.09,безналичный,Минск,МаксБанк-IRMN-967,18-10-2005,09:37:43,недостаточно средств,да,131.23
юр. лицо,списание средств,1768.38,наличный,Гродно,МаксБанк-ARTO-489,04-02-2012,17:40:28,неправильный ввод пин-кода,да,139.15
юр. лицо,списание средств,293.02,наличный,Гомель,МаксБанк-KBTJ-409,24-10-2019,23:48:06,неправильный ввод пин-кода,да,28.51
физ. лицо,списание средств,3852.12,наличный,Брест,МаксБанк-GLIP-069,01-04-2003,15:02:34,неправильный ввод пин-кода,да,58.95
физ. лицо,списание средств,1335.53,наличный,Брест,МаксБанк-OPGM-438,15-11-2023,04:57:47,недостаточно средств,да,106.25
юр. лицо,списание средств,1765.31,наличный,Гомель,МаксБанк-TIPZ-752,30-09-2005,00:11:53,успешно,да,141.99
физ. лицо,получение средств,2310.03,наличный,Витебск,МаксБанк-ZVKT-748,14-02-2009,18:47:35,успешно,нет,0.0
юр. лицо,списание средств,991.38,наличный,Гродно,МаксБанк-ITKL-791,20-11-2017,00:20:01,неправильный ввод пин-кода,да,67.31
физ. лицо,списание средств,3317.52,безналичный,Могилев,МаксБанк-BRWN-161,02-04-2001,03:41:44,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,3009.9,безналичный,Гомель,МаксБанк-EDYF-110,18-03-2000,06:36:45,успешно,нет,0.0
физ. лицо,списание средств,1361.72,безналичный,Брест,МаксБанк-GQCL-872,23-03-2003,13:55:16,успешно,да,38.64
юр. лицо,получение средств,153.41,безналичный,Брест,МаксБанк-SRRW-677,02-01-2022,15:19:08,успешно,нет,0.0
юр. лицо,списание средств,3631.43,безналичный,Гродно,МаксБанк-ZYWU-995,09-05-2014,22:11:10,недостаточно средств,нет,0.0
физ. лицо,списание средств,1240.94,наличный,Витебск,МаксБанк-TSEI-359,21-04-2016,01:54:24,успешно,нет,0.0
юр. лицо,списание средств,4311.34,безналичный,Гомель,МаксБанк-GYKX-979,02-08-2016,12:54:48,успешно,да,343.99
юр. лицо,получение средств,3591.33,безналичный,Гродно,МаксБанк-DQLI-326,19-01-2013,14:22:23,успешно,нет,0.0
физ. лицо,списание средств,1904.11,наличный,Витебск,МаксБанк-PGHD-042,13-04-2003,15:23:43,успешно,да,46.74
юр. лицо,получение средств,2452.02,наличный,Гродно,МаксБанк-NJAK-125,30-12-2014,02:27:28,успешно,нет,0.0
юр. лицо,получение средств,4848.85,безналичный,Могилев,МаксБанк-RBZI-256,08-08-2019,17:52:18,успешно,нет,0.0
юр. лицо,получение средств,3820.17,безналичный,Гомель,МаксБанк-FVVK-617,31-03-2018,10:23:33,успешно,нет,0.0
физ. лицо,получение средств,1848.89,безналичный,Минск,МаксБанк-NARF-018,28-02-2015,15:50:57,успешно,нет,0.0
физ. лицо,получение средств,1339.39,безналичный,Гомель,МаксБанк-PLNV-330,05-03-2020,21:34:00,успешно,нет,0.0
физ. лицо,получение средств,3317.06,наличный,Витебск,МаксБанк-PLZQ-183,31-01-2001,14:08:39,успешно,нет,0.0
юр. лицо,списание средств,1524.54,наличный,Могилев,МаксБанк-SXDS-976,08-07-2014,23:35:51,недостаточно средств,нет,0.0
физ. лицо,получение средств,1595.85,наличный,Могилев,МаксБанк-LZMD-314,06-03-2000,12:09:28,успешно,нет,0.0
юр. лицо,получение средств,1628.13,наличный,Гродно,МаксБанк-HGQJ-671,15-05-2010,14:25:31,успешно,нет,0.0
юр. лицо,получение средств,2850.67,наличный,Гомель,МаксБанк-DKWZ-983,17-12-2017,12:16:46,успешно,нет,0.0
физ. лицо,получение средств,243.85,безналичный,Гродно,МаксБанк-ZOXE-162,28-07-2016,20:57:27,успешно,нет,0.0
юр. лицо,получение средств,360.75,наличный,Минск,МаксБанк-HFUL-148,30-07-2009,18:52:43,успешно,нет,0.0
юр. лицо,получение средств,3093.19,безналичный,Гродно,МаксБанк-PYNK-632,22-10-2009,17:32:48,успешно,нет,0.0
физ. лицо,списание средств,2141.04,безналичный,Гомель,МаксБанк-HLFK-454,21-05-2014,11:35:09,неправильный ввод пин-кода,да,119.04
физ. лицо,получение средств,1176.47,безналичный,Минск,МаксБанк-DZHT-109,13-11-2008,05:46:37,успешно,нет,0.0
физ. лицо,получение средств,619.31,безналичный,Гомель,МаксБанк-LKIJ-843,13-03-2016,11:41:29,успешно,нет,0.0
юр. лицо,списание средств,197.66,безналичный,Минск,МаксБанк-AZDW-357,14-09-2006,09:20:43,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,2842.38,наличный,Витебск,МаксБанк-IRAH-507,04-06-2007,14:22:14,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,2861.62,безналичный,Гомель,МаксБанк-TQTV-900,08-03-2024,17:21:39,успешно,да,124.38
физ. лицо,списание средств,3531.7,безналичный,Минск,МаксБанк-WUAZ-080,26-09-2024,00:40:31,неправильный ввод пин-кода,да,278.22
юр. лицо,списание средств,3895.71,наличный,Гомель,МаксБанк-HEIW-725,26-03-2021,18:34:00,успешно,нет,0.0
юр. лицо,списание средств,251.47,безналичный,Могилев,МаксБанк-YSSR-219,03-01-2021,22:00:59,успешно,да,15.75
физ. лицо,получение средств,253.45,наличный,Витебск,МаксБанк-KLCL-887,13-05-2001,01:22:03,успешно,нет,0.0
физ. лицо,получение средств,4049.61,безналичный,Гродно,МаксБанк-ALBL-401,21-10-2004,00:36:47,успешно,нет,0.0
юр. лицо,получение средств,2403.75,безналичный,Минск,МаксБанк-XBIB-821,29-11-2019,21:09:59,успешно,нет,0.0
физ. лицо,получение средств,2332.06,безналичный,Гродно,МаксБанк-JENN-444,11-04-2012,12:11:04,успешно,нет,0.0
физ. лицо,списание средств,702.26,наличный,Витебск,МаксБанк-LOMM-953,11-11-2018,10:01:16,неправильный ввод пин-кода,да,21.35
юр. лицо,получение средств,1212.17,безналичный,Минск,МаксБанк-DCRO-979,16-07-2013,22:18:30,успешно,нет,0.0
юр. лицо,получение средств,2939.57,наличный,Минск,МаксБанк-BTAH-174,02-04-2020,23:09:23,успешно,нет,0.0
физ. лицо,списание средств,2557.33,наличный,Могилев,МаксБанк-JACR-651,04-05-2012,04:59:45,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,849.03,наличный,Минск,МаксБанк-INNN-228,08-01-2005,05:47:08,успешно,да,17.56
физ. лицо,получение средств,4737.59,наличный,Могилев,МаксБанк-TGYV-258,15-03-2020,10:25:42,успешно,нет,0.0
юр. лицо,списание средств,4756.43,наличный,Брест,МаксБанк-JKGG-138,01-02-2024,23:47:48,успешно,да,255.65
физ. лицо,получение средств,2376.24,наличный,Брест,МаксБанк-QQVG-031,18-01-2019,23:00:50,успешно,нет,0.0
физ. лицо,списание средств,2210.71,наличный,Могилев,МаксБанк-VRPI-182,16-01-2020,02:49:12,успешно,нет,0.0
юр. лицо,получение средств,4576.93,наличный,Минск,МаксБанк-VOPZ-399,24-05-2020,08:13:15,успешно,нет,0.0
юр. лицо,получение средств,644.27,безналичный,Брест,МаксБанк-KJBF-799,16-05-2021,20:28:52,успешно,нет,0.0
юр. лицо,списание средств,4890.95,безналичный,Гродно,МаксБанк-BEGD-000,15-06-2007,06:16:10,успешно,нет,0.0
физ. лицо,получение средств,26.83,наличный,Брест,МаксБанк-VDMD-611,18-10-2004,09:03:46,успешно,нет,0.0
юр. лицо,списание средств,773.0,безналичный,Могилев,МаксБанк-IQPT-446,20-09-2007,06:34:05,недостаточно средств,нет,0.0
физ. лицо,списание средств,1946.58,безналичный,Минск,МаксБанк-YEYE-342,12-07-2013,09:07:29,недостаточно средств,нет,0.0
юр. лицо,списание средств,3400.48,наличный,Гродно,МаксБанк-GCXZ-382,21-10-2005,04:01:00,успешно,нет,0.0
физ. лицо,списание средств,4826.57,наличный,Гомель,МаксБанк-TMGO-041,09-05-2015,08:53:55,успешно,да,197.31
физ. лицо,получение средств,1175.1,безналичный,Минск,МаксБанк-YYPB-428,07-12-2024,15:40:29,успешно,нет,0.0
юр. лицо,списание средств,751.27,наличный,Витебск,МаксБанк-LQGZ-627,25-02-2022,13:43:03,неправильный ввод пин-кода,да,21.16
физ. лицо,списание средств,4941.44,безналичный,Витебск,МаксБанк-IZJI-119,17-08-2022,23:02:21,недостаточно средств,да,126.32
физ. лицо,списание средств,352.8,наличный,Гродно,МаксБанк-TNFT-391,22-10-2019,00:57:30,неправильный ввод пин-кода,да,7.42
физ. лицо,списание средств,757.39,безналичный,Могилев,МаксБанк-RLAQ-972,06-10-2001,01:21:03,неправильный ввод пин-кода,да,57.56
физ. лицо,списание средств,3576.65,наличный,Гомель,МаксБанк-QJYW-954,14-10-2000,01:56:46,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,375.49,безналичный,Минск,МаксБанк-ONTM-886,24-04-2008,13:39:14,успешно,нет,0.0
физ. лицо,списание средств,1638.26,наличный,Брест,МаксБанк-TDYA-350,15-05-2016,01:50:16,неправильный ввод пин-кода,да,125.79
юр. лицо,списание средств,2708.69,безналичный,Могилев,МаксБанк-HJRZ-205,15-08-2018,22:44:36,недостаточно средств,нет,0.0
юр. лицо,получение средств,1309.88,наличный,Минск,МаксБанк-QFQC-515,30-03-2018,15:29:27,успешно,нет,0.0
юр. лицо,списание средств,4636.05,безналичный,Брест,МаксБанк-NNLN-968,09-11-2020,16:35:03,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,2014.56,наличный,Могилев,МаксБанк-MIWQ-498,28-09-2011,15:07:32,успешно,нет,0.0
физ. лицо,получение средств,2340.16,наличный,Брест,МаксБанк-NEOI-368,06-03-2002,10:58:06,успешно,нет,0.0
юр. лицо,получение средств,1982.26,наличный,Брест,МаксБанк-KITM-054,27-06-2023,17:11:23,успешно,нет,0.0
юр. лицо,списание средств,4506.38,безналичный,Витебск,МаксБанк-ZIJD-369,05-09-2016,04:03:44,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,1841.74,безналичный,Гродно,МаксБанк-PSNA-123,06-09-2017,09:43:16,успешно,да,23.89
юр. лицо,получение средств,1275.58,безналичный,Брест,МаксБанк-TZZK-909,02-11-2022,18:41:57,успешно,нет,0.0
физ. лицо,получение средств,738.03,наличный,Могилев,МаксБанк-BDRZ-177,20-05-2009,15:44:49,успешно,нет,0.0
физ. лицо,получение средств,4286.32,наличный,Гомель,МаксБанк-SPRC-859,02-08-2012,04:15:47,успешно,нет,0.0
юр. лицо,получение средств,3674.15,безналичный,Гомель,МаксБанк-HMRJ-307,24-05-2018,18:01:35,успешно,нет,0.0
юр. лицо,списание средств,295.99,безналичный,Брест,МаксБанк-RZCD-269,25-12-2018,20:27:00,успешно,нет,0.0
юр. лицо,списание средств,3117.66,безналичный,Минск,МаксБанк-ZJHI-934,21-02-2022,00:26:26,неправильный ввод пин-кода,да,294.8
физ. лицо,получение средств,3933.8,безналичный,Минск,МаксБанк-BHRG-035,14-05-2018,04:03:10,успешно,нет,0.0
юр. лицо,получение средств,612.54,безналичный,Гродно,МаксБанк-XYHL-886,15-01-2015,12:46:10,успешно,нет,0.0
юр. лицо,списание средств,2311.73,наличный,Витебск,МаксБанк-YSGJ-246,29-07-2021,10:45:51,успешно,да,100.96
физ. лицо,списание средств,4986.12,безналичный,Гомель,МаксБанк-TOQY-204,05-08-2013,18:46:19,недостаточно средств,да,271.25
физ. лицо,получение средств,809.98,безналичный,Гомель,МаксБанк-MEBM-207,07-03-2011,19:23:58,успешно,нет,0.0
физ. лицо,получение средств,3384.63,безналичный,Витебск,МаксБанк-OUQC-611,04-06-2008,12:28:08,успешно,нет,0.0
юр. лицо,получение средств,1955.24,безналичный,Витебск,МаксБанк-LGVH-506,26-08-2016,08:40:03,успешно,нет,0.0
юр. лицо,списание средств,100.37,безналичный,Гомель,МаксБанк-GLUG-803,27-07-2019,05:11:52,неправильный ввод пин-кода,да,4.09
физ. лицо,получение средств,1898.03,наличный,Витебск,МаксБанк-GKRR-015,28-03-2021,11:38:13,успешно,нет,0.0
юр. лицо,получение средств,3304.12,наличный,Брест,МаксБанк-CEZN-316,22-12-2024,13:38:07,успешно,нет,0.0
физ. лицо,списание средств,1699.97,безналичный,Гродно,МаксБанк-PNRH-034,21-09-2020,02:19:47,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,2597.73,безналичный,Минск,МаксБанк-XHAZ-033,14-10-2021,10:07:43,успешно,нет,0.0
юр. лицо,списание средств,277.13,безналичный,Могилев,МаксБанк-LCCD-140,09-01-2011,08:25:17,недостаточно средств,да,6.75
юр. лицо,получение средств,863.06,безналичный,Минск,МаксБанк-CDDG-887,22-05-2008,03:47:44,успешно,нет,0.0
юр. лицо,списание средств,4076.05,безналичный,Гомель,МаксБанк-JQHT-921,09-03-2006,03:04:43,недостаточно средств,нет,0.0
юр. лицо,списание средств,3412.77,безналичный,Гродно,МаксБанк-FGKI-495,24-09-2014,06:34:29,недостаточно средств,да,126.7
физ. лицо,списание средств,4397.59,безналичный,Гомель,МаксБанк-BFHJ-637,29-12-2014,00:36:00,недостаточно средств,нет,0.0
физ. лицо,списание средств,162.01,безналичный,Могилев,МаксБанк-ENUL-547,24-05-2023,21:34:17,успешно,нет,0.0
физ. лицо,получение средств,167.42,наличный,Гродно,МаксБанк-GWPR-115,30-08-2022,20:46:36,успешно,нет,0.0
юр. лицо,получение средств,4260.42,безналичный,Брест,МаксБанк-MXZP-177,21-12-2023,06:09:20,успешно,нет,0.0
юр. лицо,списание средств,4554.87,безналичный,Брест,МаксБанк-WZSK-440,13-05-2008,08:16:06,успешно,да,74.58
физ. лицо,получение средств,2691.3,наличный,Гомель,МаксБанк-HRHK-424,15-05-2019,02:57:46,успешно,нет,0.0
юр. лицо,получение средств,589.44,наличный,Минск,МаксБанк-DXEY-933,12-03-2024,03:33:38,успешно,нет,0.0
юр. лицо,получение средств,3452.16,наличный,Брест,МаксБанк-SPRH-448,27-04-2001,12:07:01,успешно,нет,0.0
физ. лицо,получение средств,2574.22,безналичный,Минск,МаксБанк-XYKK-831,30-09-2005,14:35:14,успешно,нет,0.0
физ. лицо,получение средств,1702.49,безналичный,Гродно,МаксБанк-MXMH-004,05-01-2002,13:43:10,успешно,нет,0.0
юр. лицо,получение средств,102.67,наличный,Витебск,МаксБанк-FEHC-229,19-04-2008,14:30:39,успешно,нет,0.0
физ. лицо,получение средств,3050.94,наличный,Витебск,МаксБанк-MVMO-453,19-11-2014,18:21:47,успешно,нет,0.0
юр. лицо,получение средств,798.25,безналичный,Минск,МаксБанк-KXJW-341,25-12-2000,17:42:26,успешно,нет,0.0
юр. лицо,получение средств,4836.02,безналичный,Брест,МаксБанк-AEPL-890,15-11-2017,06:32:48,успешно,нет,0.0
юр. лицо,списание средств,3747.53,безналичный,Витебск,МаксБанк-PKXG-994,17-01-2020,20:53:29,недостаточно средств,да,210.48
физ. лицо,получение средств,3100.19,безналичный,Брест,МаксБанк-QGFZ-109,24-09-2015,14:16:56,успешно,нет,0.0
юр. лицо,списание средств,2123.54,наличный,Гомель,МаксБанк-HNKV-529,12-12-2007,19:11:00,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,4238.64,безналичный,Гродно,МаксБанк-IXLB-206,31-07-2017,09:05:04,недостаточно средств,да,321.11
физ. лицо,получение средств,2285.17,безналичный,Брест,МаксБанк-WEMT-784,20-09-2023,14:29:38,успешно,нет,0.0
юр. лицо,получение средств,943.07,наличный,Брест,МаксБанк-HSBB-160,21-04-2011,18:50:23,успешно,нет,0.0
физ. лицо,списание средств,2067.08,наличный,Минск,МаксБанк-UDHB-469,06-05-2001,21:06:56,успешно,да,66.36
юр. лицо,получение средств,3092.65,наличный,Минск,МаксБанк-HQZU-670,26-12-2020,22:41:06,успешно,нет,0.0
юр. лицо,получение средств,216.97,безналичный,Гомель,МаксБанк-ESCN-971,15-09-2010,13:49:53,успешно,нет,0.0
юр. лицо,получение средств,2849.55,наличный,Гродно,МаксБанк-AJHA-507,28-12-2012,22:56:38,успешно,нет,0.0
физ. лицо,списание средств,4862.39,наличный,Витебск,МаксБанк-RXRD-215,08-07-2023,21:07:13,неправильный ввод пин-кода,да,333.38
юр. лицо,получение средств,1827.65,безналичный,Гродно,МаксБанк-VEAR-653,11-03-2008,05:16:23,успешно,нет,0.0
юр. лицо,получение средств,1915.9,безналичный,Минск,МаксБанк-PSMB-750,09-01-2002,04:03:27,успешно,нет,0.0
физ. лицо,получение средств,2153.33,безналичный,Брест,МаксБанк-UMAR-477,06-09-2009,09:38:52,успешно,нет,0.0
физ. лицо,получение средств,953.85,безналичный,Гродно,МаксБанк-GNEH-308,08-11-2023,16:52:08,успешно,нет,0.0
физ. лицо,списание средств,147.8,безналичный,Гродно,МаксБанк-ZBXR-750,15-05-2020,15:16:27,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,3731.78,наличный,Брест,МаксБанк-ITGD-862,21-03-2014,13:16:52,успешно,нет,0.0
физ. лицо,получение средств,2977.32,безналичный,Витебск,МаксБанк-MTHB-863,26-01-2000,08:57:33,успешно,нет,0.0
физ. лицо,списание средств,304.5,наличный,Витебск,МаксБанк-ZZRX-397,23-09-2019,08:46:25,недостаточно средств,да,9.73
физ. лицо,списание средств,3129.01,наличный,Гродно,МаксБанк-KJET-571,11-07-2021,15:17:42,недостаточно средств,да,305.96
физ. лицо,списание средств,3785.27,безналичный,Гомель,МаксБанк-ZRLD-874,04-02-2023,13:46:17,неправильный ввод пин-кода,да,147.41
юр. лицо,получение средств,1541.6,наличный,Брест,МаксБанк-AWOF-457,03-11-2000,15:12:55,успешно,нет,0.0
юр. лицо,списание средств,2501.6,безналичный,Могилев,МаксБанк-EYHG-721,06-04-2010,08:00:30,неправильный ввод пин-кода,да,115.89
физ. лицо,получение средств,4134.89,наличный,Витебск,МаксБанк-NVHB-134,16-12-2001,21:22:45,успешно,нет,0.0
юр. лицо,списание средств,2160.87,безналичный,Могилев,МаксБанк-EURN-114,29-05-2008,14:18:07,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,3791.38,наличный,Гомель,МаксБанк-JZYU-388,27-07-2018,06:57:43,успешно,нет,0.0
юр. лицо,получение средств,2385.82,наличный,Минск,МаксБанк-MLGK-067,12-02-2003,10:17:16,успешно,нет,0.0
физ. лицо,списание средств,911.77,наличный,Минск,МаксБанк-AMHB-761,10-06-2004,02:31:59,успешно,нет,0.0
физ. лицо,получение средств,2634.32,наличный,Брест,МаксБанк-RQSL-997,23-05-2024,17:41:13,успешно,нет,0.0
физ. лицо,получение средств,696.95,наличный,Витебск,МаксБанк-GNDA-852,16-09-2003,12:25:33,успешно,нет,0.0
юр. лицо,получение средств,2568.91,безналичный,Витебск,МаксБанк-LOPN-943,09-04-2013,07:35:26,успешно,нет,0.0
физ. лицо,списание средств,4462.13,наличный,Гомель,МаксБанк-PZMQ-939,14-08-2024,16:20:44,успешно,нет,0.0
физ. лицо,получение средств,879.82,наличный,Гомель,МаксБанк-ZKOA-494,04-06-2021,08:07:04,успешно,нет,0.0
юр. лицо,получение средств,3792.7,безналичный,Гродно,МаксБанк-MDMC-562,16-01-2001,19:05:31,успешно,нет,0.0
юр. лицо,получение средств,4237.55,наличный,Гродно,МаксБанк-OKFE-008,10-02-2023,07:21:50,успешно,нет,0.0
физ. лицо,получение средств,2125.99,безналичный,Минск,МаксБанк-RIQZ-067,03-11-2010,04:36:48,успешно,нет,0.0
