Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
физ. лицо,получение средств,3774.26,безналичный,Минск,Беларусбанк-ARGO-687,14-08-2005,01:11:21,успешно,нет,0.0
физ. лицо,получение средств,4408.42,наличный,Гомель,Беларусбанк-ZZKS-917,20-04-2005,03:44:38,успешно,нет,0.0
физ. лицо,списание средств,538.84,безналичный,Брест,Беларусбанк-ZAOE-845,13-08-2008,00:39:36,успешно,да,47.37
физ. лицо,списание средств,2178.98,наличный,Гродно,Беларусбанк-VUMW-752,30-03-2013,18:56:01,неправильный ввод пин-кода,да,117.67
юр. лицо,получение средств,2625.47,безналичный,Гомель,Беларусбанк-CLOJ-234,17-12-2005,02:47:08,успешно,нет,0.0
юр. лицо,получение средств,4820.37,наличный,Гродно,Беларусбанк-USHW-798,09-09-2013,07:51:37,успешно,нет,0.0
физ. лицо,получение средств,21.81,безналичный,Гродно,Беларусбанк-SRXB-924,10-01-2023,19:31:57,успешно,нет,0.0
юр. лицо,получение средств,986.81,наличный,Гродно,Беларусбанк-ZTAQ-339,27-11-2005,15:07:46,успешно,нет,0.0
физ. лицо,списание средств,2116.62,наличный,Витебск,Беларусбанк-RGFK-990,22-01-2009,20:22:52,неправильный ввод пин-кода,да,177.93
физ. лицо,списание средств,2054.36,безналичный,Гомель,Беларусбанк-SBNA-240,09-11-2012,23:03:23,недостаточно средств,да,153.94
физ. лицо,списание средств,1892.79,наличный,Могилев,Беларусбанк-MJYB-664,30-04-2012,16:21:40,успешно,нет,0.0
юр. лицо,получение средств,533.16,наличный,Минск,Беларусбанк-ANXA-364,14-10-2024,08:04:42,успешно,нет,0.0
физ. лицо,списание средств,1428.06,наличный,Могилев,Беларусбанк-RVIC-009,26-03-2004,21:19:30,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,198.26,безналичный,Гомель,Беларусбанк-DDUU-907,19-02-2006,07:35:48,успешно,да,18.5
юр. лицо,получение средств,2415.6,безналичный,Брест,Беларусбанк-OEWA-494,01-07-2011,04:28:37,успешно,нет,0.0
физ. лицо,получение средств,915.31,наличный,Могилев,Беларусбанк-DNTE-697,04-11-2004,10:35:30,успешно,нет,0.0
физ. лицо,списание средств,2661.99,безналичный,Минск,Беларусбанк-KBYM-009,01-02-2009,10:24:47,недостаточно средств,да,104.67
юр. лицо,получение средств,3498.28,наличный,Витебск,Беларусбанк-DJAZ-254,06-10-2020,03:44:18,успешно,нет,0.0
юр. лицо,получение средств,4380.27,наличный,Могилев,Беларусбанк-EEZJ-439,16-05-2005,10:57:06,успешно,нет,0.0
юр. лицо,списание средств,4318.56,наличный,Могилев,Беларусбанк-WVXA-735,06-10-2014,23:14:10,успешно,нет,0.0
физ. лицо,списание средств,2853.71,безналичный,Витебск,Беларусбанк-YVFC-992,17-08-2013,22:02:40,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,1897.72,наличный,Витебск,Беларусбанк-JLPZ-333,01-06-2005,05:28:41,успешно,нет,0.0
юр. лицо,получение средств,2316.14,наличный,Брест,Беларусбанк-UOOU-602,01-12-2000,20:27:41,успешно,нет,0.0
физ. лицо,получение средств,3887.07,наличный,Витебск,Беларусбанк-NLUJ-350,01-02-2004,04:25:35,успешно,нет,0.0
юр. лицо,списание средств,4437.3,наличный,Минск,Беларусбанк-HMJS-476,23-04-2005,05:00:42,неправильный ввод пин-кода,да,308.89
физ. лицо,получение средств,4240.6,безналичный,Витебск,Беларусбанк-ABTC-089,15-11-2000,05:30:33,успешно,нет,0.0
физ. лицо,списание средств,1005.58,наличный,Могилев,Беларусбанк-CLJA-197,02-03-2011,14:31:43,недостаточно средств,да,49.32
юр. лицо,получение средств,752.15,наличный,Гродно,Беларусбанк-LWSL-867,01-10-2009,10:45:35,успешно,нет,0.0
юр. лицо,получение средств,3088.62,безналичный,Гродно,Беларусбанк-OIZH-470,02-07-2011,16:44:11,успешно,нет,0.0
физ. лицо,получение средств,2154.22,безналичный,Гродно,Беларусбанк-AIDR-896,01-07-2005,23:00:40,успешно,нет,0.0
юр. лицо,списание средств,597.76,наличный,Витебск,Беларусбанк-GRYG-458,20-10-2016,15:12:43,недостаточно средств,да,23.51
физ. лицо,получение средств,2624.2,безналичный,Могилев,Беларусбанк-RDSL-545,27-01-2023,11:07:25,успешно,нет,0.0
юр. лицо,получение средств,3677.98,наличный,Брест,Беларусбанк-OKUN-117,06-08-2021,14:33:41,успешно,нет,0.0
физ. лицо,списание средств,3796.3,наличный,Гомель,Беларусбанк-AIKT-901,20-07-2008,23:21:30,неправильный ввод пин-кода,да,244.06
юр. лицо,получение средств,3.76,безналичный,Гомель,Беларусбанк-SESR-749,12-11-2014,04:59:10,успешно,нет,0.0
юр. лицо,получение средств,2542.07,наличный,Гродно,Беларусбанк-WBAJ-327,02-12-2012,16:50:26,успешно,нет,0.0
юр. лицо,получение средств,2877.08,безналичный,Гомель,Беларусбанк-JMTR-749,25-05-2001,22:23:45,успешно,нет,0.0
физ. лицо,получение средств,1378.55,безналичный,Витебск,Беларусбанк-QQWO-029,22-05-2016,17:54:17,успешно,нет,0.0
юр. лицо,списание средств,2989.59,наличный,Минск,Беларусбанк-JNSJ-690,12-03-2011,05:45:09,успешно,нет,0.0
юр. лицо,списание средств,3539.9,безналичный,Гродно,Беларусбанк-XDLK-711,29-07-2014,01:04:05,неправильный ввод пин-кода,да,316.01
физ. лицо,получение средств,1177.71,безналичный,Гродно,Беларусбанк-VHLF-971,23-03-2023,19:41:16,успешно,нет,0.0
физ. лицо,получение средств,3824.57,наличный,Брест,Беларусбанк-PRRR-697,07-05-2013,02:53:04,успешно,нет,0.0
физ. лицо,списание средств,4513.48,наличный,Гродно,Беларусбанк-WVAI-557,21-09-2011,21:18:44,недостаточно средств,нет,0.0
физ. лицо,списание средств,823.52,наличный,Гомель,Беларусбанк-VPJE-028,03-05-2016,14:21:03,неправильный ввод пин-кода,да,30.82
физ. лицо,списание средств,4055.87,безналичный,Гродно,Беларусбанк-GYDM-097,11-12-2008,06:33:24,недостаточно средств,да,140.57
юр. лицо,получение средств,4033.23,безналичный,Гродно,Беларусбанк-JIPT-819,20-12-2023,03:00:58,успешно,нет,0.0
физ. лицо,получение средств,1123.33,наличный,Витебск,Беларусбанк-RMXT-542,17-02-2008,16:32:48,успешно,нет,0.0
физ. лицо,списание средств,4093.71,наличный,Брест,Беларусбанк-AQDW-632,16-04-2022,17:51:41,успешно,да,404.64
юр. лицо,получение средств,3299.32,безналичный,Гродно,Беларусбанк-RYQB-743,02-11-2002,22:32:48,успешно,нет,0.0
физ. лицо,получение средств,2255.71,безналичный,Минск,Беларусбанк-UUED-696,04-12-2014,11:33:11,успешно,нет,0.0
физ. лицо,получение средств,1850.06,наличный,Витебск,Беларусбанк-XTKY-976,07-01-2011,03:47:23,успешно,нет,0.0
юр. лицо,списание средств,4138.75,безналичный,Гомель,Беларусбанк-CNIX-691,17-02-2018,17:35:29,успешно,нет,0.0
юр. лицо,списание средств,3473.51,безналичный,Брест,Беларусбанк-NNNX-643,30-04-2024,22:33:39,успешно,да,89.14
юр. лицо,получение средств,1166.5,наличный,Витебск,Беларусбанк-TGBO-726,26-02-2017,01:21:19,успешно,нет,0.0
юр. лицо,получение средств,1136.28,наличный,Гродно,Беларусбанк-RSPX-285,18-06-2015,05:48:06,успешно,нет,0.0
физ. лицо,списание средств,2554.71,наличный,Минск,Беларусбанк-BYGQ-954,28-11-2005,15:26:56,недостаточно средств,нет,0.0
юр. лицо,списание средств,4644.37,наличный,Брест,Беларусбанк-JQNG-236,04-02-2010,06:55:37,недостаточно средств,нет,0.0
физ. лицо,списание средств,389.8,наличный,Витебск,Беларусбанк-PGTX-255,08-10-2024,09:32:01,неправильный ввод пин-кода,да,13.56
физ. лицо,списание средств,3792.96,безналичный,Витебск,Беларусбанк-OZIT-673,22-12-2006,09:47:31,недостаточно средств,да,188.98
юр. лицо,получение средств,71.05,наличный,Брест,Беларусбанк-NNJD-395,07-07-2006,19:55:57,успешно,нет,0.0
физ. лицо,получение средств,2706.74,наличный,Минск,Беларусбанк-FXQE-207,14-03-2014,20:17:15,успешно,нет,0.0
физ. лицо,получение средств,1692.31,наличный,Могилев,Беларусбанк-PRFG-556,10-04-2014,06:55:09,успешно,нет,0.0
юр. лицо,списание средств,4966.45,безналичный,Гомель,Беларусбанк-QDKB-800,01-06-2008,06:05:09,успешно,нет,0.0
физ. лицо,списание средств,4609.47,наличный,Брест,Беларусбанк-FUKC-913,05-07-2016,21:22:17,успешно,да,455.71
физ. лицо,списание средств,1542.99,безналичный,Могилев,Беларусбанк-SLWH-189,23-03-2009,06:46:35,неправильный ввод пин-кода,да,124.42
юр. лицо,получение средств,1543.85,наличный,Гомель,Беларусбанк-WYOT-625,07-08-2005,14:58:42,успешно,нет,0.0
юр. лицо,получение средств,3453.55,безналичный,Витебск,Беларусбанк-RTIQ-888,25-02-2010,23:21:19,успешно,нет,0.0
физ. лицо,получение средств,3125.23,наличный,Могилев,Беларусбанк-QYSU-924,02-05-2012,08:32:20,успешно,нет,0.0
юр. лицо,списание средств,1039.19,наличный,Минск,Беларусбанк-EVRD-489,18-11-2001,22:40:47,неправильный ввод пин-кода,да,96.89
юр. лицо,получение средств,2083.09,безналичный,Гомель,Беларусбанк-TIXM-446,19-02-2010,03:57:34,успешно,нет,0.0
юр. лицо,списание средств,4605.87,наличный,Гомель,Беларусбанк-UGFK-324,20-10-2005,18:15:39,недостаточно средств,нет,0.0
физ. лицо,списание средств,4916.05,безналичный,Витебск,Беларусбанк-YTBV-415,26-01-2007,13:11:13,успешно,нет,0.0
юр. лицо,списание средств,4761.51,безналичный,Могилев,Беларусбанк-KATL-608,07-04-2003,08:03:12,недостаточно средств,да,299.86
физ. лицо,списание средств,2674.15,безналичный,Могилев,Беларусбанк-RSGY-188,09-05-2005,08:04:34,неправильный ввод пин-кода,да,191.93
физ. лицо,получение средств,1315.21,наличный,Гродно,Беларусбанк-GRVJ-439,05-06-2013,18:00:25,успешно,нет,0.0
юр. лицо,списание средств,548.58,наличный,Витебск,Беларусбанк-INAB-080,16-10-2018,20:06:28,недостаточно средств,да,34.64
физ. лицо,списание средств,1063.23,наличный,Витебск,Беларусбанк-ECLX-812,29-03-2016,01:46:34,успешно,нет,0.0
юр. лицо,списание средств,4332.11,наличный,Витебск,Беларусбанк-IMXI-618,28-09-2006,21:18:39,недостаточно средств,нет,0.0
физ. лицо,получение средств,2645.41,безналичный,Гомель,Беларусбанк-WVPW-597,25-06-2007,01:37:35,успешно,нет,0.0
юр. лицо,списание средств,1658.99,наличный,Гродно,Беларусбанк-BLKA-968,06-05-2004,13:56:50,неправильный ввод пин-кода,да,119.68
физ. лицо,получение средств,1470.14,безналичный,Брест,Беларусбанк-BMIW-602,31-10-2023,09:36:47,успешно,нет,0.0
юр. лицо,списание средств,351.95,наличный,Минск,Беларусбанк-AEDF-317,12-06-2004,11:36:26,недостаточно средств,нет,0.0
физ. лицо,списание средств,3825.38,безналичный,Гродно,Беларусбанк-EYNI-424,16-09-2001,19:10:17,неправильный ввод пин-кода,да,188.78
юр. лицо,списание средств,2223.25,безналичный,Могилев,Беларусбанк-KNUB-518,29-07-2021,12:35:24,недостаточно средств,нет,0.0
юр. лицо,списание средств,4136.95,наличный,Брест,Беларусбанк-QCPM-707,21-12-2016,13:17:08,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,184.59,наличный,Брест,Беларусбанк-MEFU-816,06-04-2001,14:13:43,успешно,да,4.21
юр. лицо,списание средств,177.05,наличный,Минск,Беларусбанк-YIKC-538,18-11-2006,18:42:59,недостаточно средств,нет,0.0
юр. лицо,получение средств,2336.69,наличный,Витебск,Беларусбанк-GVBJ-307,02-08-2016,08:00:19,успешно,нет,0.0
юр. лицо,списание средств,2289.81,безналичный,Витебск,Беларусбанк-LSMY-920,30-01-2018,07:26:48,недостаточно средств,нет,0.0
юр. лицо,получение средств,2723.8,безналичный,Брест,Беларусбанк-FCJQ-626,06-09-2008,13:41:08,успешно,нет,0.0
юр. лицо,получение средств,1347.82,наличный,Могилев,Беларусбанк-IMHN-936,14-08-2020,02:36:52,успешно,нет,0.0
юр. лицо,списание средств,1548.07,безналичный,Витебск,Беларусбанк-WCKM-867,03-11-2023,20:11:28,неправильный ввод пин-кода,да,38.65
юр. лицо,получение средств,1779.39,безналичный,Брест,Беларусбанк-JWFL-867,06-12-2007,15:26:59,успешно,нет,0.0
физ. лицо,получение средств,762.45,безналичный,Гродно,Беларусбанк-GLFZ-854,15-02-2001,16:47:43,успешно,нет,0.0
физ. лицо,получение средств,3591.44,наличный,Витебск,Беларусбанк-MYVX-603,21-04-2024,00:47:57,успешно,нет,0.0
физ. лицо,списание средств,561.05,наличный,Гродно,Беларусбанк-KASW-393,25-05-2022,01:34:58,успешно,да,12.44
физ. лицо,списание средств,573.64,безналичный,Витебск,Беларусбанк-PKNU-695,14-03-2000,08:00:44,недостаточно средств,нет,0.0
физ. лицо,получение средств,858.82,безналичный,Могилев,Беларусбанк-LIVS-241,04-01-2021,02:51:07,успешно,нет,0.0
юр. лицо,получение средств,3548.3,наличный,Витебск,Беларусбанк-PLNJ-400,29-03-2006,18:13:48,успешно,нет,0.0
физ. лицо,получение средств,385.13,безналичный,Минск,Беларусбанк-KCDY-977,01-07-2004,08:09:09,успешно,нет,0.0
юр. лицо,получение средств,2821.69,наличный,Брест,Беларусбанк-ASXM-269,28-06-2009,17:01:10,успешно,нет,0.0
юр. лицо,списание средств,3093.67,безналичный,Могилев,Беларусбанк-VLCD-781,30-12-2006,20:09:21,успешно,нет,0.0
физ. лицо,списание средств,1584.87,безналичный,Витебск,Беларусбанк-WCRX-563,06-06-2008,14:29:05,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,3631.48,наличный,Брест,Беларусбанк-YXEJ-726,03-05-2014,22:20:52,недостаточно средств,нет,0.0
юр. лицо,получение средств,964.94,наличный,Гомель,Беларусбанк-XGJC-997,26-02-2019,15:30:42,успешно,нет,0.0
физ. лицо,получение средств,1929.53,безналичный,Брест,Беларусбанк-QXOU-190,19-06-2011,21:45:07,успешно,нет,0.0
физ. лицо,списание средств,2744.64,безналичный,Минск,Беларусбанк-JOUO-224,01-01-2005,16:07:27,неправильный ввод пин-кода,да,91.38
физ. лицо,получение средств,2506.26,безналичный,Витебск,Беларусбанк-WGAT-787,01-11-2006,06:04:18,успешно,нет,0.0
юр. лицо,получение средств,1574.37,наличный,Гомель,Беларусбанк-BTMK-067,16-09-2014,15:15:35,успешно,нет,0.0
физ. лицо,получение средств,749.44,безналичный,Брест,Беларусбанк-VSCH-943,27-02-2020,16:05:54,успешно,нет,0.0
юр. лицо,получение средств,4325.67,наличный,Витебск,Беларусбанк-FGUR-466,02-07-2014,05:36:09,успешно,нет,0.0
физ. лицо,списание средств,3112.82,наличный,Могилев,Беларусбанк-FGTK-398,06-07-2015,17:53:18,недостаточно средств,нет,0.0
юр. лицо,получение средств,3962.31,безналичный,Витебск,Беларусбанк-NNDR-550,19-07-2012,06:36:15,успешно,нет,0.0
юр. лицо,списание средств,2476.37,наличный,Витебск,Беларусбанк-UZWF-773,11-11-2016,10:26:56,неправильный ввод пин-кода,да,187.16
физ. лицо,списание средств,3877.52,безналичный,Могилев,Беларусбанк-DZKZ-280,11-08-2021,12:00:04,успешно,нет,0.0
физ. лицо,получение средств,9.69,наличный,Минск,Беларусбанк-KFRS-893,08-03-2024,08:40:40,успешно,нет,0.0
юр. лицо,списание средств,3586.87,наличный,Гомель,Беларусбанк-SMVS-015,25-09-2011,14:23:01,успешно,да,61.39
юр. лицо,списание средств,4251.27,безналичный,Могилев,Беларусбанк-FIGJ-006,27-10-2024,07:15:33,успешно,нет,0.0
физ. лицо,списание средств,32.64,наличный,Брест,Беларусбанк-BMIT-545,06-11-2007,07:41:12,успешно,да,2.13
физ. лицо,списание средств,3105.59,безналичный,Брест,Беларусбанк-VJJY-353,07-06-2023,08:04:25,неправильный ввод пин-кода,да,172.87
физ. лицо,списание средств,4568.87,безналичный,Могилев,Беларусбанк-SIBV-547,02-04-2011,17:19:07,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,2465.97,безналичный,Могилев,Беларусбанк-GHLG-034,06-08-2014,17:41:22,успешно,да,99.62
физ. лицо,получение средств,1972.36,наличный,Витебск,Беларусбанк-YJMJ-400,12-04-2008,12:02:52,успешно,нет,0.0
юр. лицо,получение средств,4021.24,наличный,Могилев,Беларусбанк-KKUJ-401,15-10-2003,15:47:53,успешно,нет,0.0
физ. лицо,получение средств,4050.18,безналичный,Гродно,Беларусбанк-GKKY-090,05-09-2004,13:19:06,успешно,нет,0.0
юр. лицо,списание средств,23.06,безналичный,Минск,Беларусбанк-HQIK-186,19-11-2016,10:19:44,неправильный ввод пин-кода,да,2.22
физ. лицо,списание средств,832.98,наличный,Могилев,Беларусбанк-DHVI-462,12-09-2021,10:27:52,успешно,да,61.91
юр. лицо,списание средств,4876.59,наличный,Брест,Беларусбанк-ZBLV-510,07-09-2012,07:02:41,успешно,да,256.15
физ. лицо,списание средств,3047.85,безналичный,Брест,Беларусбанк-AITE-790,16-09-2004,07:11:11,недостаточно средств,нет,0.0
физ. лицо,получение средств,3140.26,безналичный,Минск,Беларусбанк-CWDA-502,15-09-2020,20:19:19,успешно,нет,0.0
юр. лицо,получение средств,3487.45,наличный,Брест,Беларусбанк-NQDJ-090,02-03-2015,17:43:10,успешно,нет,0.0
юр. лицо,получение средств,4975.69,безналичный,Минск,Беларусбанк-JKEY-480,12-11-2017,13:37:46,успешно,нет,0.0
физ. лицо,получение средств,3636.14,наличный,Витебск,Беларусбанк-DCPF-854,23-08-2014,12:57:37,успешно,нет,0.0
физ. лицо,списание средств,4114.37,безналичный,Витебск,Беларусбанк-AXOU-838,30-04-2015,22:55:53,недостаточно средств,да,221.38
юр. лицо,списание средств,4223.6,безналичный,Гродно,Беларусбанк-SAJH-974,12-12-2005,22:58:15,успешно,да,224.13
физ. лицо,списание средств,4255.19,безналичный,Могилев,Беларусбанк-VWNB-117,05-11-2023,22:36:53,успешно,да,102.33
юр. лицо,списание средств,1203.98,безналичный,Витебск,Беларусбанк-TWWA-453,09-02-2000,15:57:19,недостаточно средств,да,102.24
юр. лицо,получение средств,194.72,безналичный,Гродно,Беларусбанк-FZDF-803,20-09-2009,18:23:34,успешно,нет,0.0
физ. лицо,получение средств,4140.07,наличный,Витебск,Беларусбанк-WIPE-510,23-03-2013,23:10:46,успешно,нет,0.0
физ. лицо,списание средств,3916.87,безналичный,Минск,Беларусбанк-UXYL-632,11-02-2014,20:27:55,успешно,нет,0.0
юр. лицо,списание средств,1769.18,наличный,Гомель,Беларусбанк-JZWH-442,07-09-2006,12:42:24,неправильный ввод пин-кода,да,108.92
физ. лицо,списание средств,1620.42,безналичный,Гомель,Беларусбанк-IPIY-713,15-10-2023,05:05:39,недостаточно средств,нет,0.0
юр. лицо,списание средств,3912.58,наличный,Витебск,Беларусбанк-GMYK-349,28-11-2023,06:58:27,недостаточно средств,да,219.58
юр. лицо,списание средств,4824.28,наличный,Витебск,Беларусбанк-GQPW-090,27-12-2011,08:11:00,недостаточно средств,да,298.71
физ. лицо,списание средств,4842.48,наличный,Гродно,Беларусбанк-EHUM-379,28-10-2016,15:39:02,успешно,нет,0.0
юр. лицо,получение средств,2646.58,безналичный,Минск,Беларусбанк-MJWH-082,12-06-2002,05:07:51,успешно,нет,0.0
физ. лицо,списание средств,2159.14,наличный,Минск,Беларусбанк-PTKJ-875,09-12-2004,03:57:26,неправильный ввод пин-кода,да,48.05
юр. лицо,получение средств,2933.2,наличный,Могилев,Беларусбанк-ARHA-817,29-01-2015,10:49:35,успешно,нет,0.0
физ. лицо,списание средств,4645.65,наличный,Гомель,Беларусбанк-VDGS-593,10-02-2006,09:00:57,успешно,да,402.41
юр. лицо,получение средств,173.52,безналичный,Минск,Беларусбанк-CJDN-981,22-02-2006,20:07:52,успешно,нет,0.0
физ. лицо,получение средств,222.47,безналичный,Брест,Беларусбанк-ZAQW-405,25-05-2017,02:58:16,успешно,нет,0.0
юр. лицо,получение средств,914.14,безналичный,Витебск,Беларусбанк-YCRK-908,04-11-2010,06:34:52,успешно,нет,0.0
юр. лицо,получение средств,1063.33,наличный,Могилев,Беларусбанк-VTGN-669,20-11-2007,12:52:51,успешно,нет,0.0
юр. лицо,получение средств,3702.41,безналичный,Гродно,Беларусбанк-IWBK-665,09-03-2000,02:49:00,успешно,нет,0.0
юр. лицо,списание средств,3075.83,безналичный,Минск,Беларусбанк-XNXS-788,09-07-2017,05:52:09,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,4100.9,безналичный,Брест,Беларусбанк-VCOH-275,28-03-2020,05:38:07,успешно,да,275.82
физ. лицо,списание средств,105.76,безналичный,Витебск,Беларусбанк-XZDW-836,24-09-2013,14:51:33,успешно,да,5.6
физ. лицо,получение средств,3871.27,наличный,Могилев,Беларусбанк-ZEBR-189,08-01-2001,07:07:58,успешно,нет,0.0
физ. лицо,получение средств,590.48,безналичный,Брест,Беларусбанк-PVPP-758,25-02-2001,11:29:22,успешно,нет,0.0
юр. лицо,получение средств,4008.15,наличный,Гомель,Беларусбанк-XHSZ-552,05-02-2016,07:14:00,успешно,нет,0.0
физ. лицо,получение средств,3525.8,наличный,Витебск,Беларусбанк-XSRY-535,21-12-2004,02:46:48,успешно,нет,0.0
юр. лицо,получение средств,4929.2,безналичный,Минск,Беларусбанк-KCCO-590,12-10-2004,04:20:11,успешно,нет,0.0
юр. лицо,списание средств,2237.23,безналичный,Минск,Беларусбанк-OEEK-139,18-01-2019,11:41:43,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,1334.83,безналичный,Минск,Беларусбанк-LCFZ-190,18-09-2020,06:13:41,недостаточно средств,да,128.96
юр. лицо,списание средств,531.52,наличный,Гродно,Беларусбанк-WSST-456,24-10-2008,04:39:42,успешно,нет,0.0
физ. лицо,получение средств,1292.76,безналичный,Гродно,Беларусбанк-COIM-515,31-07-2007,11:59:11,успешно,нет,0.0
физ. лицо,получение средств,1453.06,наличный,Брест,Беларусбанк-TAQB-332,17-07-2004,13:42:22,успешно,нет,0.0
юр. лицо,списание средств,1570.23,безналичный,Брест,Беларусбанк-BRQP-762,18-08-2009,20:56:33,недостаточно средств,да,98.85
физ. лицо,получение средств,1910.33,наличный,Могилев,Беларусбанк-RLOC-095,21-12-2007,15:34:42,успешно,нет,0.0
физ. лицо,получение средств,3260.61,наличный,Минск,Беларусбанк-FPZO-820,04-02-2007,11:51:50,успешно,нет,0.0
физ. лицо,списание средств,2537.39,наличный,Брест,Беларусбанк-WZAE-757,23-07-2021,12:18:21,недостаточно средств,нет,0.0
юр. лицо,получение средств,2350.51,наличный,Брест,Беларусбанк-LMKG-809,23-12-2017,00:54:38,успешно,нет,0.0
физ. лицо,получение средств,1866.42,безналичный,Витебск,Беларусбанк-FNTA-952,29-07-2014,23:07:44,успешно,нет,0.0
юр. лицо,списание средств,2487.84,наличный,Гомель,Беларусбанк-ZCGS-536,24-02-2023,23:52:05,недостаточно средств,да,91.54
юр. лицо,получение средств,3531.3,наличный,Брест,Беларусбанк-QROB-691,01-07-2003,08:20:01,успешно,нет,0.0
юр. лицо,получение средств,1955.58,наличный,Могилев,Беларусбанк-LXBO-379,19-10-2009,11:43:29,успешно,нет,0.0
физ. лицо,получение средств,2319.78,безналичный,Брест,Беларусбанк-NKFB-701,08-03-2012,12:03:51,успешно,нет,0.0
юр. лицо,получение средств,1334.65,безналичный,Минск,Беларусбанк-AXMW-106,28-06-2001,19:39:30,успешно,нет,0.0
физ. лицо,получение средств,2988.5,наличный,Гродно,Беларусбанк-MZDH-696,10-05-2022,17:59:46,успешно,нет,0.0
юр. лицо,получение средств,798.56,наличный,Гродно,Беларусбанк-NRRG-357,11-07-2011,02:18:29,успешно,нет,0.0
физ. лицо,получение средств,2513.38,безналичный,Минск,Беларусбанк-EOBZ-803,08-11-2013,04:11:44,успешно,нет,0.0
юр. лицо,получение средств,1994.18,безналичный,Витебск,Беларусбанк-SSVK-827,11-03-2009,15:53:09,успешно,нет,0.0
юр. лицо,получение средств,2338.58,безналичный,Гродно,Беларусбанк-JYHQ-851,14-04-2008,22:01:30,успешно,нет,0.0
физ. лицо,получение средств,1456.64,наличный,Гомель,Беларусбанк-DNXN-159,03-03-2003,04:53:11,успешно,нет,0.0
физ. лицо,списание средств,2124.74,наличный,Гомель,Беларусбанк-EXFT-052,28-10-2005,12:21:26,недостаточно средств,да,59.75
физ. лицо,списание средств,3435.78,безналичный,Минск,Беларусбанк-LNPM-560,04-02-2011,19:54:03,недостаточно средств,нет,0.0
физ. лицо,списание средств,3073.89,безналичный,Гомель,Беларусбанк-FVTA-508,15-03-2014,00:56:16,недостаточно средств,нет,0.0
физ. лицо,списание средств,4256.95,безналичный,Гродно,Беларусбанк-QXUZ-790,06-08-2019,02:35:54,успешно,да,192.59
физ. лицо,списание средств,2144.8,наличный,Минск,Беларусбанк-KKPD-444,01-02-2008,19:21:33,успешно,да,158.75
юр. лицо,получение средств,3512.69,безналичный,Минск,Беларусбанк-IZWO-832,15-10-2019,00:25:35,успешно,нет,0.0
юр. лицо,получение средств,1088.28,наличный,Гомель,Беларусбанк-WVWF-322,11-12-2007,18:34:29,успешно,нет,0.0
юр. лицо,списание средств,1932.45,наличный,Могилев,Беларусбанк-UEQU-337,14-02-2023,12:37:58,недостаточно средств,да,49.01
юр. лицо,получение средств,3566.33,наличный,Могилев,Беларусбанк-ARER-864,05-11-2014,14:19:58,успешно,нет,0.0
физ. лицо,получение средств,3779.99,наличный,Гродно,Беларусбанк-CSGI-534,11-03-2019,21:36:01,успешно,нет,0.0
юр. лицо,списание средств,1476.59,безналичный,Могилев,Беларусбанк-ZHVY-847,02-06-2003,03:49:19,успешно,нет,0.0
физ. лицо,списание средств,1310.09,безналичный,Брест,Беларусбанк-HDXQ-808,18-03-2000,21:32:29,недостаточно средств,да,109.4
юр. лицо,списание средств,4160.1,безналичный,Витебск,Беларусбанк-HHJV-198,01-04-2004,19:20:58,успешно,да,189.32
физ. лицо,списание средств,2067.46,безналичный,Гомель,Беларусбанк-PDBG-218,29-10-2002,02:39:25,неправильный ввод пин-кода,да,69.66
юр. лицо,списание средств,135.58,безналичный,Могилев,Беларусбанк-CFVW-149,22-07-2004,10:10:29,успешно,нет,0.0
юр. лицо,списание средств,4594.34,безналичный,Брест,Беларусбанк-EYCZ-183,27-01-2020,15:17:09,неправильный ввод пин-кода,да,282.23
физ. лицо,списание средств,1662.87,безналичный,Витебск,Беларусбанк-XGGE-495,12-03-2022,09:17:40,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,2380.99,наличный,Минск,Беларусбанк-ZONI-411,30-12-2020,15:55:40,недостаточно средств,да,77.06
юр. лицо,списание средств,2052.24,наличный,Гродно,Беларусбанк-PQYF-450,22-05-2014,20:52:25,неправильный ввод пин-кода,да,39.65
юр. лицо,списание средств,400.31,наличный,Гродно,Беларусбанк-HCEU-800,05-06-2005,12:44:56,недостаточно средств,нет,0.0
физ. лицо,списание средств,73.54,наличный,Брест,Беларусбанк-EOYX-559,12-05-2006,15:37:39,успешно,да,6.86
юр. лицо,получение средств,4068.79,безналичный,Минск,Беларусбанк-WHDV-945,07-05-2011,05:54:46,успешно,нет,0.0
физ. лицо,получение средств,2877.54,безналичный,Минск,Беларусбанк-JBSH-070,24-12-2008,22:57:43,успешно,нет,0.0
юр. лицо,списание средств,4591.37,наличный,Брест,Беларусбанк-CAAQ-893,27-07-2013,04:38:53,успешно,да,445.51
