Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
юр. лицо,получение средств,3135.07,наличный,Минск,БелАгропромбанк-BQFK-861,03-05-2012,15:39:10,успешно,нет,0.0
физ. лицо,списание средств,4055.3,безналичный,Брест,БелАгропромбанк-CRMQ-596,12-11-2000,03:12:23,неправильный ввод пин-кода,да,55.59
физ. лицо,получение средств,550.67,наличный,Гродно,БелАгропромбанк-MDCZ-870,30-03-2023,22:18:58,успешно,нет,0.0
юр. лицо,списание средств,3701.27,безналичный,Гомель,БелАгропромбанк-LNHO-970,02-10-2013,11:08:36,неправильный ввод пин-кода,да,289.63
юр. лицо,получение средств,3694.26,безналичный,Гродно,БелАгропромбанк-OQYS-134,09-12-2018,01:08:12,успешно,нет,0.0
физ. лицо,получение средств,4742.63,наличный,Витебск,БелАгропромбанк-ZNZC-279,07-07-2017,11:05:10,успешно,нет,0.0
физ. лицо,получение средств,2284.56,безналичный,Гомель,БелАгропромбанк-IBGH-634,14-12-2009,12:43:53,успешно,нет,0.0
физ. лицо,получение средств,4966.69,наличный,Брест,БелАгропромбанк-MQKI-829,13-09-2018,05:03:08,успешно,нет,0.0
физ. лицо,списание средств,4802.2,наличный,Брест,БелАгропромбанк-YHVP-545,03-01-2018,09:53:27,неправильный ввод пин-кода,да,463.66
физ. лицо,получение средств,2081.38,наличный,Витебск,БелАгропромбанк-FIPG-752,22-11-2021,04:54:37,успешно,нет,0.0
юр. лицо,получение средств,1113.43,безналичный,Витебск,БелАгропромбанк-XZQV-888,30-10-2003,04:41:25,успешно,нет,0.0
физ. лицо,получение средств,302.68,наличный,Гомель,БелАгропромбанк-NGWA-406,29-12-2024,13:39:57,успешно,нет,0.0
физ. лицо,списание средств,4604.93,безналичный,Витебск,БелАгропромбанк-AXDN-316,08-09-2006,14:39:43,успешно,нет,0.0
физ. лицо,списание средств,1995.63,наличный,Витебск,БелАгропромбанк-MHZL-500,01-02-2007,04:23:05,недостаточно средств,нет,0.0
юр. лицо,списание средств,1049.06,безналичный,Витебск,БелАгропромбанк-IHME-673,05-12-2008,12:32:59,недостаточно средств,нет,0.0
физ. лицо,списание средств,1588.46,безналичный,Брест,БелАгропромбанк-BJFE-022,04-01-2018,16:34:45,неправильный ввод пин-кода,да,75.19
юр. лицо,получение средств,4915.86,наличный,Гомель,БелАгропромбанк-CCSO-108,13-12-2017,01:19:00,успешно,нет,0.0
юр. лицо,получение средств,2647.84,безналичный,Гродно,БелАгропромбанк-XNSD-260,14-11-2002,17:55:33,успешно,нет,0.0
физ. лицо,списание средств,1662.21,безналичный,Гомель,БелАгропромбанк-ZVCQ-720,07-10-2022,12:47:30,неправильный ввод пин-кода,да,127.77
физ. лицо,получение средств,4391.97,наличный,Гродно,БелАгропромбанк-AEVE-450,16-03-2011,09:26:54,успешно,нет,0.0
физ. лицо,списание средств,4146.82,наличный,Гродно,БелАгропромбанк-MQXN-244,09-01-2017,02:12:05,недостаточно средств,нет,0.0
физ. лицо,получение средств,167.27,наличный,Могилев,БелАгропромбанк-GXZF-637,25-12-2003,07:17:48,успешно,нет,0.0
физ. лицо,получение средств,2408.57,безналичный,Гродно,БелАгропромбанк-BOFT-259,22-07-2004,22:39:29,успешно,нет,0.0
юр. лицо,списание средств,4170.08,наличный,Могилев,БелАгропромбанк-YDAO-648,17-12-2001,12:11:37,недостаточно средств,нет,0.0
юр. лицо,списание средств,2929.22,безналичный,Минск,БелАгропромбанк-GTAU-678,25-11-2007,12:00:38,недостаточно средств,нет,0.0
физ. лицо,списание средств,1114.06,безналичный,Гомель,БелАгропромбанк-XRAQ-547,21-01-2013,21:14:52,успешно,нет,0.0
юр. лицо,списание средств,1928.91,безналичный,Гомель,БелАгропромбанк-GEKU-063,09-08-2006,08:29:52,недостаточно средств,да,182.43
физ. лицо,получение средств,3520.86,безналичный,Минск,БелАгропромбанк-DKPK-542,23-03-2004,10:21:25,успешно,нет,0.0
юр. лицо,списание средств,4760.98,наличный,Гомель,БелАгропромбанк-DQPW-183,14-09-2015,17:39:33,успешно,нет,0.0
физ. лицо,списание средств,4584.99,безналичный,Витебск,БелАгропромбанк-DLEF-509,09-01-2006,20:33:40,успешно,нет,0.0
юр. лицо,получение средств,1520.63,безналичный,Гомель,БелАгропромбанк-WYRD-527,16-04-2020,11:08:50,успешно,нет,0.0
физ. лицо,получение средств,1955.74,наличный,Витебск,БелАгропромбанк-NYQM-158,06-09-2021,11:33:45,успешно,нет,0.0
физ. лицо,получение средств,1228.64,наличный,Гомель,БелАгропромбанк-XCZK-534,19-12-2017,06:33:52,успешно,нет,0.0
юр. лицо,списание средств,4866.33,безналичный,Витебск,БелАгропромбанк-NMKN-129,28-11-2013,06:26:00,недостаточно средств,нет,0.0
физ. лицо,списание средств,2942.23,наличный,Минск,БелАгропромбанк-WXQV-537,29-08-2022,15:49:25,успешно,да,155.71
физ. лицо,списание средств,1953.43,наличный,Гомель,БелАгропромбанк-UFWB-274,24-03-2009,05:18:04,недостаточно средств,нет,0.0
физ. лицо,получение средств,4093.11,безналичный,Минск,БелАгропромбанк-JYZW-680,12-09-2001,21:41:45,успешно,нет,0.0
юр. лицо,получение средств,785.28,наличный,Гомель,БелАгропромбанк-FFAX-845,28-02-2007,04:50:01,успешно,нет,0.0
юр. лицо,списание средств,389.75,наличный,Могилев,БелАгропромбанк-MYVZ-518,10-12-2000,08:29:36,недостаточно средств,да,23.6
физ. лицо,получение средств,2041.54,наличный,Гродно,БелАгропромбанк-GEHV-960,15-04-2010,08:54:59,успешно,нет,0.0
физ. лицо,списание средств,8.97,безналичный,Гомель,БелАгропромбанк-AOUT-778,05-07-2021,09:00:22,успешно,нет,0.0
юр. лицо,получение средств,1893.71,безналичный,Гродно,БелАгропромбанк-ARXK-142,11-07-2016,19:22:22,успешно,нет,0.0
физ. лицо,списание средств,4814.43,безналичный,Витебск,БелАгропромбанк-IYQW-503,21-09-2004,01:24:57,недостаточно средств,да,301.35
юр. лицо,получение средств,661.02,наличный,Витебск,БелАгропромбанк-UJAP-072,15-02-2011,05:39:54,успешно,нет,0.0
юр. лицо,списание средств,52.42,безналичный,Брест,БелАгропромбанк-WWAS-824,18-09-2003,10:21:10,недостаточно средств,да,3.44
юр. лицо,списание средств,1755.51,наличный,Гомель,БелАгропромбанк-SKQF-681,17-06-2024,21:04:43,успешно,да,98.47
физ. лицо,списание средств,3989.71,наличный,Витебск,БелАгропромбанк-MPTO-126,07-05-2007,09:42:31,недостаточно средств,да,307.96
физ. лицо,списание средств,3027.07,наличный,Могилев,БелАгропромбанк-KRIZ-714,03-05-2012,14:27:39,недостаточно средств,нет,0.0
физ. лицо,списание средств,3914.58,наличный,Брест,БелАгропромбанк-DONV-996,28-05-2024,08:31:50,недостаточно средств,да,192.13
юр. лицо,получение средств,1098.97,наличный,Минск,БелАгропромбанк-BITD-600,05-08-2022,19:05:48,успешно,нет,0.0
физ. лицо,списание средств,3818.59,наличный,Витебск,БелАгропромбанк-BVOD-366,27-04-2013,22:34:23,неправильный ввод пин-кода,да,83.9
физ. лицо,получение средств,621.58,безналичный,Минск,БелАгропромбанк-GIXA-563,23-05-2014,01:05:06,успешно,нет,0.0
юр. лицо,получение средств,4419.85,безналичный,Гродно,БелАгропромбанк-IKUN-782,07-08-2003,07:49:12,успешно,нет,0.0
физ. лицо,получение средств,1614.18,наличный,Брест,БелАгропромбанк-GYJJ-382,11-04-2009,05:06:27,успешно,нет,0.0
физ. лицо,получение средств,4110.77,безналичный,Минск,БелАгропромбанк-ZTZO-947,10-05-2005,08:48:47,успешно,нет,0.0
физ. лицо,получение средств,1768.72,безналичный,Гомель,БелАгропромбанк-SWUJ-752,20-05-2014,09:27:02,успешно,нет,0.0
юр. лицо,получение средств,4382.25,безналичный,Могилев,БелАгропромбанк-YLUQ-752,29-01-2023,01:59:01,успешно,нет,0.0
юр. лицо,списание средств,3735.36,безналичный,Брест,БелАгропромбанк-PQLP-348,12-07-2023,19:04:44,успешно,нет,0.0
юр. лицо,списание средств,1784.63,наличный,Гомель,БелАгропромбанк-KJPJ-270,15-01-2024,17:02:34,недостаточно средств,да,50.78
физ. лицо,списание средств,1502.57,наличный,Гродно,БелАгропромбанк-KJAY-952,25-06-2020,10:39:43,успешно,нет,0.0
физ. лицо,получение средств,4977.43,безналичный,Могилев,БелАгропромбанк-NTSJ-084,24-02-2002,05:40:01,успешно,нет,0.0
юр. лицо,получение средств,656.97,наличный,Могилев,БелАгропромбанк-GWEI-197,22-05-2016,22:14:31,успешно,нет,0.0
физ. лицо,списание средств,2495.0,наличный,Гродно,БелАгропромбанк-WHGS-816,28-07-2001,06:10:25,неправильный ввод пин-кода,да,172.26
юр. лицо,списание средств,1063.94,наличный,Брест,БелАгропромбанк-MYVB-139,26-05-2020,05:15:31,успешно,нет,0.0
физ. лицо,получение средств,3194.83,безналичный,Могилев,БелАгропромбанк-XPCD-284,11-10-2016,00:09:46,успешно,нет,0.0
физ. лицо,получение средств,129.45,наличный,Могилев,БелАгропромбанк-YDWX-078,03-03-2000,22:47:30,успешно,нет,0.0
физ. лицо,получение средств,2470.55,безналичный,Могилев,БелАгропромбанк-MGQX-945,27-07-2024,05:50:56,успешно,нет,0.0
физ. лицо,получение средств,2587.33,безналичный,Витебск,БелАгропромбанк-IOOR-460,28-06-2016,03:12:22,успешно,нет,0.0
юр. лицо,списание средств,263.35,безналичный,Гомель,БелАгропромбанк-IJYJ-273,17-03-2022,06:19:34,недостаточно средств,да,22.88
физ. лицо,получение средств,4096.95,безналичный,Брест,БелАгропромбанк-XSBD-479,29-05-2008,06:00:55,успешно,нет,0.0
физ. лицо,списание средств,1601.36,наличный,Брест,БелАгропромбанк-PXQA-122,07-05-2006,15:15:28,успешно,да,158.27
физ. лицо,списание средств,123.84,безналичный,Брест,БелАгропромбанк-TTJD-234,06-11-2019,21:05:25,недостаточно средств,да,10.28
физ. лицо,списание средств,1905.98,наличный,Брест,БелАгропромбанк-KBYL-290,08-12-2010,22:21:13,успешно,нет,0.0
юр. лицо,получение средств,1788.97,безналичный,Брест,БелАгропромбанк-KIAC-432,11-03-2018,18:13:19,успешно,нет,0.0
физ. лицо,списание средств,1606.31,наличный,Гродно,БелАгропромбанк-NURB-585,28-12-2022,03:37:13,неправильный ввод пин-кода,да,21.22
юр. лицо,получение средств,4239.89,наличный,Минск,БелАгропромбанк-KQEV-057,05-06-2016,18:39:00,успешно,нет,0.0
юр. лицо,списание средств,2828.92,безналичный,Брест,БелАгропромбанк-DSVX-489,11-02-2023,02:49:12,недостаточно средств,да,52.83
физ. лицо,списание средств,4714.11,безналичный,Могилев,БелАгропромбанк-OKTQ-133,04-01-2013,06:51:40,недостаточно средств,да,216.89
юр. лицо,списание средств,2686.59,безналичный,Гомель,БелАгропромбанк-IPNI-237,23-08-2011,06:27:54,неправильный ввод пин-кода,да,228.79
физ. лицо,получение средств,4442.84,наличный,Гомель,БелАгропромбанк-TSSX-009,17-02-2005,16:55:56,успешно,нет,0.0
юр. лицо,списание средств,1876.64,безналичный,Гомель,БелАгропромбанк-HEDT-216,29-02-2016,22:39:33,успешно,да,124.6
физ. лицо,получение средств,1236.85,наличный,Минск,БелАгропромбанк-IOCM-826,28-06-2021,03:30:57,успешно,нет,0.0
физ. лицо,списание средств,2454.36,безналичный,Могилев,БелАгропромбанк-XVQB-413,06-06-2007,06:06:25,недостаточно средств,да,73.87
юр. лицо,списание средств,3213.68,наличный,Брест,БелАгропромбанк-XALC-984,13-04-2022,23:28:35,недостаточно средств,да,63.46
юр. лицо,получение средств,1670.77,наличный,Брест,БелАгропромбанк-LDSE-170,16-06-2012,09:40:20,успешно,нет,0.0
юр. лицо,списание средств,4205.95,безналичный,Минск,БелАгропромбанк-LJLV-428,25-12-2015,23:06:52,недостаточно средств,да,45.97
физ. лицо,получение средств,4358.11,наличный,Могилев,БелАгропромбанк-OUOV-733,11-02-2004,21:18:06,успешно,нет,0.0
юр. лицо,списание средств,260.97,безналичный,Брест,БелАгропромбанк-LMTP-846,07-01-2004,11:37:43,недостаточно средств,нет,0.0
физ. лицо,получение средств,2889.26,наличный,Витебск,БелАгропромбанк-WEYD-369,18-03-2017,21:54:59,успешно,нет,0.0
физ. лицо,получение средств,4682.07,наличный,Витебск,БелАгропромбанк-YXAX-180,19-12-2021,09:42:59,успешно,нет,0.0
юр. лицо,списание средств,4362.06,наличный,Могилев,БелАгропромбанк-NJKK-190,05-06-2002,04:16:20,успешно,да,333.61
юр. лицо,получение средств,361.14,наличный,Могилев,БелАгропромбанк-LDOM-419,27-05-2009,08:38:30,успешно,нет,0.0
юр. лицо,получение средств,1652.29,безналичный,Могилев,БелАгропромбанк-CZOX-643,16-03-2022,17:36:44,успешно,нет,0.0
физ. лицо,списание средств,278.16,безналичный,Гомель,БелАгропромбанк-ASSR-672,20-01-2007,03:41:28,недостаточно средств,да,10.07
юр. лицо,получение средств,4148.52,безналичный,Гродно,БелАгропромбанк-TGDX-358,16-05-2006,01:22:11,успешно,нет,0.0
юр. лицо,получение средств,3537.34,безналичный,Брест,БелАгропромбанк-RBGK-859,23-02-2010,07:48:55,успешно,нет,0.0
юр. лицо,получение средств,3766.29,наличный,Могилев,БелАгропромбанк-ZQVA-447,26-02-2014,06:44:26,успешно,нет,0.0
юр. лицо,списание средств,4900.38,безналичный,Гродно,БелАгропромбанк-INUL-897,03-06-2009,22:19:20,неправильный ввод пин-кода,да,151.13
физ. лицо,списание средств,3024.58,наличный,Витебск,БелАгропромбанк-CCKI-870,23-02-2022,04:58:31,недостаточно средств,нет,0.0
физ. лицо,получение средств,4416.31,безналичный,Минск,БелАгропромбанк-YUBD-728,27-01-2001,03:21:16,успешно,нет,0.0
юр. лицо,получение средств,3953.76,безналичный,Могилев,БелАгропромбанк-VOVW-172,29-05-2013,19:36:49,успешно,нет,0.0
физ. лицо,получение средств,3533.55,наличный,Гродно,БелАгропромбанк-NNIV-819,30-06-2009,01:23:11,успешно,нет,0.0
физ. лицо,получение средств,2192.18,наличный,Брест,БелАгропромбанк-OPAM-233,18-10-2016,20:31:10,успешно,нет,0.0
физ. лицо,получение средств,2280.03,наличный,Витебск,БелАгропромбанк-JKQT-686,06-05-2010,11:01:17,успешно,нет,0.0
юр. лицо,списание средств,2068.52,безналичный,Витебск,БелАгропромбанк-NWGS-644,14-11-2010,05:57:41,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,2088.23,безналичный,Минск,БелАгропромбанк-BXNH-178,18-11-2014,16:53:12,успешно,нет,0.0
юр. лицо,получение средств,298.08,наличный,Гомель,БелАгропромбанк-WUSL-982,18-10-2004,09:11:08,успешно,нет,0.0
юр. лицо,списание средств,3130.62,безналичный,Брест,БелАгропромбанк-RBCR-277,16-12-2002,05:11:26,успешно,да,130.66
физ. лицо,списание средств,4720.93,безналичный,Брест,БелАгропромбанк-USFP-512,23-09-2001,06:02:50,недостаточно средств,нет,0.0
физ. лицо,получение средств,4002.34,наличный,Брест,БелАгропромбанк-MTMU-126,20-04-2013,18:10:36,успешно,нет,0.0
физ. лицо,списание средств,4106.71,наличный,Могилев,БелАгропромбанк-EXCM-931,22-08-2023,20:53:49,недостаточно средств,да,171.22
юр. лицо,списание средств,3989.8,безналичный,Гродно,БелАгропромбанк-SNWV-552,31-07-2004,04:26:55,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,2729.0,безналичный,Гомель,БелАгропромбанк-FNNL-059,22-05-2015,09:12:48,успешно,нет,0.0
юр. лицо,получение средств,2739.9,безналичный,Гомель,БелАгропромбанк-CLMY-457,07-04-2006,08:41:19,успешно,нет,0.0
физ. лицо,получение средств,4508.12,безналичный,Минск,БелАгропромбанк-SNVV-021,03-06-2001,14:14:38,успешно,нет,0.0
физ. лицо,получение средств,702.1,наличный,Гомель,БелАгропромбанк-LSQE-517,03-10-2011,20:33:30,успешно,нет,0.0
юр. лицо,списание средств,631.45,безналичный,Витебск,БелАгропромбанк-DAWW-843,20-07-2006,16:09:23,недостаточно средств,да,29.26
физ. лицо,получение средств,3127.19,наличный,Могилев,БелАгропромбанк-GTFF-966,27-02-2010,03:04:15,успешно,нет,0.0
юр. лицо,списание средств,2947.9,наличный,Брест,БелАгропромбанк-WGZF-900,15-08-2009,20:56:30,недостаточно средств,да,223.57
физ. лицо,получение средств,2483.91,безналичный,Витебск,БелАгропромбанк-XTDR-044,04-04-2020,04:59:10,успешно,нет,0.0
юр. лицо,списание средств,3937.8,безналичный,Могилев,БелАгропромбанк-XGVJ-807,27-09-2009,01:46:30,недостаточно средств,да,328.54
юр. лицо,списание средств,4855.49,безналичный,Гродно,БелАгропромбанк-BWCB-892,01-12-2023,18:18:10,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,2137.92,безналичный,Гомель,БелАгропромбанк-PUWB-428,14-02-2012,21:35:17,успешно,нет,0.0
физ. лицо,получение средств,1479.64,наличный,Брест,БелАгропромбанк-HCLI-378,04-08-2018,13:28:26,успешно,нет,0.0
физ. лицо,получение средств,2107.41,безналичный,Минск,БелАгропромбанк-UOEV-643,26-07-2012,06:18:51,успешно,нет,0.0
юр. лицо,получение средств,2997.06,наличный,Гомель,БелАгропромбанк-TXVO-406,22-07-2023,17:22:47,успешно,нет,0.0
юр. лицо,списание средств,3004.33,наличный,Гомель,БелАгропромбанк-QCDB-287,05-08-2003,04:58:40,недостаточно средств,нет,0.0
юр. лицо,списание средств,2007.17,безналичный,Витебск,БелАгропромбанк-VMTP-990,03-04-2001,11:37:34,неправильный ввод пин-кода,да,166.74
физ. лицо,списание средств,574.73,наличный,Витебск,БелАгропромбанк-HZXR-767,16-02-2014,18:39:46,неправильный ввод пин-кода,да,52.0
физ. лицо,списание средств,707.94,безналичный,Витебск,БелАгропромбанк-EJBM-067,13-11-2000,01:07:22,недостаточно средств,нет,0.0
физ. лицо,получение средств,3862.13,наличный,Минск,БелАгропромбанк-ZPBT-209,10-03-2020,18:21:00,успешно,нет,0.0
физ. лицо,списание средств,1315.54,наличный,Могилев,БелАгропромбанк-ZNZY-771,21-10-2002,20:09:15,неправильный ввод пин-кода,да,35.07
физ. лицо,списание средств,3541.72,наличный,Витебск,БелАгропромбанк-IUYM-130,10-03-2003,13:27:01,недостаточно средств,да,216.24
юр. лицо,получение средств,2657.14,наличный,Минск,БелАгропромбанк-VZLF-593,27-10-2013,05:25:32,успешно,нет,0.0
физ. лицо,списание средств,4329.1,безналичный,Гродно,БелАгропромбанк-TFFS-066,14-11-2015,18:56:36,неправильный ввод пин-кода,да,419.05
физ. лицо,списание средств,509.78,наличный,Минск,БелАгропромбанк-GHZT-871,07-09-2011,06:28:02,недостаточно средств,да,40.87
физ. лицо,списание средств,975.2,наличный,Могилев,БелАгропромбанк-UFOX-978,29-11-2001,05:54:51,успешно,да,43.12
юр. лицо,списание средств,4883.43,безналичный,Гродно,БелАгропромбанк-VHWC-037,13-04-2015,02:20:07,недостаточно средств,да,394.68
юр. лицо,получение средств,599.55,безналичный,Могилев,БелАгропромбанк-PIEO-364,02-09-2022,04:22:23,успешно,нет,0.0
физ. лицо,списание средств,1941.26,наличный,Гродно,БелАгропромбанк-YKRQ-698,02-04-2010,13:01:18,успешно,нет,0.0
физ. лицо,получение средств,2125.39,безналичный,Могилев,БелАгропромбанк-MCLD-361,15-01-2011,06:31:29,успешно,нет,0.0
физ. лицо,получение средств,285.1,наличный,Минск,БелАгропромбанк-IPMN-128,18-05-2011,23:01:35,успешно,нет,0.0
физ. лицо,списание средств,2931.24,безналичный,Могилев,БелАгропромбанк-ZYZR-806,14-02-2014,18:59:37,успешно,да,199.71
юр. лицо,списание средств,4141.4,безналичный,Брест,БелАгропромбанк-ATJE-148,24-03-2009,08:38:10,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,3248.22,безналичный,Брест,БелАгропромбанк-MNFW-320,03-03-2017,12:52:42,успешно,нет,0.0
физ. лицо,получение средств,4118.34,наличный,Гродно,БелАгропромбанк-ISQN-072,15-01-2002,16:48:29,успешно,нет,0.0
физ. лицо,получение средств,4496.02,наличный,Минск,БелАгропромбанк-SLEW-651,13-05-2012,23:12:48,успешно,нет,0.0
юр. лицо,списание средств,770.39,безналичный,Могилев,БелАгропромбанк-AHMG-452,19-09-2017,12:22:34,успешно,да,48.25
юр. лицо,получение средств,2471.5,наличный,Могилев,БелАгропромбанк-ILTB-200,14-08-2006,02:44:05,успешно,нет,0.0
юр. лицо,списание средств,2696.6,наличный,Гомель,БелАгропромбанк-IXTJ-202,25-01-2005,05:31:26,успешно,да,168.61
юр. лицо,получение средств,1944.63,наличный,Гомель,БелАгропромбанк-ZWRM-337,11-02-2012,06:52:35,успешно,нет,0.0
физ. лицо,получение средств,1130.9,наличный,Гродно,БелАгропромбанк-OVFH-921,21-12-2012,04:28:38,успешно,нет,0.0
физ. лицо,получение средств,883.31,безналичный,Минск,БелАгропромбанк-ECWZ-485,02-06-2009,07:28:08,успешно,нет,0.0
физ. лицо,списание средств,3822.84,безналичный,Могилев,БелАгропромбанк-PFAX-965,30-05-2001,14:18:25,недостаточно средств,нет,0.0
юр. лицо,получение средств,4911.2,наличный,Гомель,БелАгропромбанк-IWNH-915,23-08-2005,10:37:05,успешно,нет,0.0
юр. лицо,получение средств,1217.3,наличный,Могилев,БелАгропромбанк-QOPW-078,24-08-2005,01:24:19,успешно,нет,0.0
физ. лицо,списание средств,1663.44,безналичный,Витебск,БелАгропромбанк-HIJI-114,12-01-2012,20:13:18,успешно,да,78.83
физ. лицо,списание средств,4076.32,наличный,Минск,БелАгропромбанк-DFOW-515,19-07-2003,14:32:59,недостаточно средств,нет,0.0
юр. лицо,получение средств,311.8,безналичный,Гродно,БелАгропромбанк-WRUK-969,19-03-2024,04:03:49,успешно,нет,0.0
юр. лицо,списание средств,2563.68,безналичный,Могилев,БелАгропромбанк-AMTU-710,10-03-2008,03:52:35,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,248.5,наличный,Гродно,БелАгропромбанк-EGYR-679,08-11-2014,08:07:10,недостаточно средств,нет,0.0
физ. лицо,списание средств,1367.34,безналичный,Гомель,БелАгропромбанк-MKQE-396,17-02-2002,12:49:35,недостаточно средств,нет,0.0
юр. лицо,списание средств,1190.76,безналичный,Гомель,БелАгропромбанк-EGRB-912,11-06-2021,10:10:32,успешно,нет,0.0
физ. лицо,получение средств,4504.84,безналичный,Могилев,БелАгропромбанк-ZVVZ-997,30-01-2005,02:44:44,успешно,нет,0.0
физ. лицо,получение средств,4253.84,наличный,Минск,БелАгропромбанк-WHWN-319,06-07-2007,19:49:18,успешно,нет,0.0
юр. лицо,списание средств,4989.8,безналичный,Могилев,БелАгропромбанк-RLYZ-135,29-12-2005,18:07:36,недостаточно средств,да,337.72
юр. лицо,списание средств,4593.65,наличный,Могилев,БелАгропромбанк-SFGR-805,18-02-2012,08:38:27,недостаточно средств,нет,0.0
физ. лицо,списание средств,1606.86,наличный,Брест,БелАгропромбанк-OSEG-457,03-05-2011,18:42:52,недостаточно средств,да,143.0
физ. лицо,получение средств,1066.65,наличный,Брест,БелАгропромбанк-XZTC-302,24-03-2016,09:42:10,успешно,нет,0.0
юр. лицо,получение средств,2646.25,безналичный,Витебск,БелАгропромбанк-OLMF-696,11-04-2021,07:16:01,успешно,нет,0.0
юр. лицо,списание средств,3483.38,наличный,Брест,БелАгропромбанк-LVKG-662,08-07-2020,00:37:37,недостаточно средств,нет,0.0
физ. лицо,списание средств,812.1,наличный,Могилев,БелАгропромбанк-JLCU-018,14-02-2002,00:34:12,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,3889.49,безналичный,Брест,БелАгропромбанк-NLUL-314,23-04-2010,11:26:52,успешно,нет,0.0
физ. лицо,получение средств,860.8,наличный,Гомель,БелАгропромбанк-RXQD-576,15-03-2004,03:06:12,успешно,нет,0.0
юр. лицо,списание средств,3210.31,безналичный,Гомель,БелАгропромбанк-CRQH-928,30-01-2005,17:18:58,неправильный ввод пин-кода,да,185.97
юр. лицо,получение средств,1089.63,наличный,Гродно,БелАгропромбанк-GNRE-872,28-11-2017,15:30:20,успешно,нет,0.0
юр. лицо,списание средств,4530.54,наличный,Минск,БелАгропромбанк-PYUW-732,03-03-2003,03:01:06,успешно,да,447.88
юр. лицо,получение средств,785.97,наличный,Минск,БелАгропромбанк-OJMP-423,29-10-2005,12:47:39,успешно,нет,0.0
физ. лицо,списание средств,1972.21,наличный,Витебск,БелАгропромбанк-EIGV-515,04-12-2010,11:11:47,успешно,нет,0.0
юр. лицо,получение средств,3121.76,наличный,Брест,БелАгропромбанк-LYGP-931,29-11-2017,20:56:50,успешно,нет,0.0
юр. лицо,списание средств,3176.23,наличный,Гродно,БелАгропромбанк-XIWW-061,12-03-2020,10:49:08,успешно,да,272.87
юр. лицо,списание средств,2000.46,наличный,Могилев,БелАгропромбанк-TIDI-640,16-08-2022,20:59:01,неправильный ввод пин-кода,да,125.16
юр. лицо,списание средств,2996.75,наличный,Гомель,БелАгропромбанк-GTZW-842,16-03-2014,04:03:18,неправильный ввод пин-кода,да,229.65
юр. лицо,получение средств,900.38,наличный,Минск,БелАгропромбанк-SOFO-455,20-01-2008,00:20:53,успешно,нет,0.0
физ. лицо,списание средств,1366.32,наличный,Гродно,БелАгропромбанк-GUFM-983,07-02-2008,13:19:40,успешно,нет,0.0
физ. лицо,списание средств,824.51,наличный,Могилев,БелАгропромбанк-SYEY-488,07-01-2008,18:37:40,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,3432.82,безналичный,Могилев,БелАгропромбанк-GRTF-765,21-03-2000,10:39:24,недостаточно средств,нет,0.0
юр. лицо,получение средств,790.42,наличный,Брест,БелАгропромбанк-MQVE-919,01-04-2024,16:12:18,успешно,нет,0.0
юр. лицо,получение средств,2918.41,безналичный,Витебск,БелАгропромбанк-WNDL-745,23-10-2023,21:44:30,успешно,нет,0.0
физ. лицо,списание средств,2539.3,наличный,Могилев,БелАгропромбанк-SXRE-311,09-01-2016,08:13:14,успешно,нет,0.0
юр. лицо,получение средств,512.81,безналичный,Витебск,БелАгропромбанк-NKLC-189,08-12-2009,22:01:50,успешно,нет,0.0
юр. лицо,получение средств,368.44,наличный,Брест,БелАгропромбанк-YKPJ-032,11-06-2014,18:19:40,успешно,нет,0.0
физ. лицо,получение средств,855.13,безналичный,Минск,БелАгропромбанк-COFP-614,08-08-2001,14:12:19,успешно,нет,0.0
физ. лицо,получение средств,1574.13,безналичный,Гродно,БелАгропромбанк-XCQR-861,10-08-2012,18:59:33,успешно,нет,0.0
юр. лицо,списание средств,4801.39,наличный,Минск,БелАгропромбанк-OLVA-206,16-03-2003,12:51:23,успешно,нет,0.0
юр. лицо,списание средств,1798.84,безналичный,Витебск,БелАгропромбанк-OSKH-259,11-06-2009,09:34:00,недостаточно средств,нет,0.0
юр. лицо,списание средств,1195.3,наличный,Могилев,БелАгропромбанк-RUWB-590,18-05-2004,03:02:22,недостаточно средств,да,16.96
юр. лицо,списание средств,3277.74,наличный,Гомель,БелАгропромбанк-ZMNU-543,06-02-2010,21:26:15,успешно,нет,0.0
юр. лицо,получение средств,4127.66,наличный,Минск,БелАгропромбанк-GHJR-654,03-03-2010,18:54:15,успешно,нет,0.0
юр. лицо,получение средств,2333.81,наличный,Гродно,БелАгропромбанк-DHFM-188,10-11-2002,00:06:31,успешно,нет,0.0
физ. лицо,списание средств,3752.3,безналичный,Брест,БелАгропромбанк-WCEV-957,17-10-2015,12:58:46,недостаточно средств,нет,0.0
юр. лицо,списание средств,1882.33,наличный,Брест,БелАгропромбанк-ERSP-570,13-03-2024,15:46:16,неправильный ввод пин-кода,да,37.08
