Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
физ. лицо,получение средств,1002.89,наличный,Витебск,Белинвестбанк-AXQT-772,08-11-2003,01:13:45,успешно,нет,0.0
юр. лицо,получение средств,3934.56,безналичный,Минск,Белинвестбанк-NELI-050,06-01-2007,22:46:59,успешно,нет,0.0
физ. лицо,списание средств,4697.85,безналичный,Витебск,Белинвестбанк-MQRI-925,10-02-2022,08:47:10,недостаточно средств,да,443.63
физ. лицо,получение средств,3668.25,наличный,Гродно,Белинвестбанк-HEJU-319,16-01-2021,09:24:19,успешно,нет,0.0
физ. лицо,списание средств,3400.47,наличный,Минск,Белинвестбанк-RIOK-144,09-08-2016,16:31:06,недостаточно средств,да,283.23
юр. лицо,списание средств,4012.06,наличный,Минск,Белинвестбанк-QENZ-459,21-08-2010,04:33:39,успешно,да,87.21
физ. лицо,получение средств,2814.43,безналичный,Гродно,Белинвестбанк-DWLG-245,05-11-2010,07:50:53,успешно,нет,0.0
физ. лицо,списание средств,4409.87,наличный,Витебск,Белинвестбанк-NSNS-706,01-03-2001,01:36:39,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,2823.67,наличный,Брест,Белинвестбанк-OBON-170,25-12-2018,13:56:06,успешно,нет,0.0
юр. лицо,списание средств,4304.33,наличный,Гомель,Белинвестбанк-IJBH-292,20-05-2001,13:48:55,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,4228.2,безналичный,Гомель,Белинвестбанк-CXUN-871,02-03-2007,23:08:23,неправильный ввод пин-кода,да,198.85
физ. лицо,списание средств,1151.77,наличный,Могилев,Белинвестбанк-IZAF-478,22-03-2020,14:47:56,успешно,да,25.24
юр. лицо,списание средств,1839.56,безналичный,Гродно,Белинвестбанк-TVTH-846,05-10-2015,14:13:12,недостаточно средств,нет,0.0
физ. лицо,списание средств,3099.38,безналичный,Брест,Белинвестбанк-TEJF-965,28-03-2018,04:02:09,неправильный ввод пин-кода,да,53.62
юр. лицо,списание средств,906.89,безналичный,Гродно,Белинвестбанк-WQDO-104,02-07-2002,00:32:52,успешно,да,64.44
юр. лицо,списание средств,2181.79,безналичный,Гродно,Белинвестбанк-LWSQ-835,12-02-2004,18:45:46,успешно,да,197.27
юр. лицо,списание средств,593.6,наличный,Минск,Белинвестбанк-YUWF-182,24-02-2023,21:52:15,успешно,да,39.79
юр. лицо,списание средств,1140.12,безналичный,Витебск,Белинвестбанк-YTYM-204,29-09-2023,19:47:02,успешно,нет,0.0
физ. лицо,получение средств,1589.28,безналичный,Гомель,Белинвестбанк-JNFL-775,21-02-2001,11:46:18,успешно,нет,0.0
юр. лицо,списание средств,1942.87,безналичный,Гродно,Белинвестбанк-BATD-956,08-09-2023,11:16:16,недостаточно средств,да,158.58
юр. лицо,получение средств,3881.04,наличный,Гомель,Белинвестбанк-PUFT-078,10-04-2016,17:59:17,успешно,нет,0.0
юр. лицо,получение средств,4507.0,наличный,Брест,Белинвестбанк-OCAV-055,23-12-2022,03:16:33,успешно,нет,0.0
юр. лицо,списание средств,2258.83,безналичный,Гродно,Белинвестбанк-RQLY-374,24-02-2018,06:43:04,неправильный ввод пин-кода,да,98.45
юр. лицо,получение средств,646.03,безналичный,Витебск,Белинвестбанк-XCBM-811,05-02-2019,12:37:14,успешно,нет,0.0
юр. лицо,списание средств,35.84,наличный,Минск,Белинвестбанк-VJZI-238,15-04-2008,20:30:42,успешно,нет,0.0
юр. лицо,получение средств,1022.23,наличный,Могилев,Белинвестбанк-OUOR-694,05-04-2021,20:29:51,успешно,нет,0.0
физ. лицо,получение средств,4384.54,безналичный,Гродно,Белинвестбанк-YGXU-391,04-11-2012,15:43:19,успешно,нет,0.0
физ. лицо,получение средств,4412.11,безналичный,Могилев,Белинвестбанк-PDDV-845,05-07-2022,05:22:28,успешно,нет,0.0
физ. лицо,получение средств,2002.28,безналичный,Витебск,Белинвестбанк-SDIO-129,15-04-2020,22:09:59,успешно,нет,0.0
физ. лицо,получение средств,925.35,безналичный,Минск,Белинвестбанк-ZCWQ-699,02-09-2001,11:13:54,успешно,нет,0.0
юр. лицо,получение средств,1115.79,наличный,Витебск,Белинвестбанк-KBLA-871,27-08-2016,17:55:02,успешно,нет,0.0
юр. лицо,списание средств,4151.6,наличный,Могилев,Белинвестбанк-SEEU-602,20-05-2020,06:48:20,успешно,нет,0.0
юр. лицо,списание средств,2651.95,безналичный,Минск,Белинвестбанк-WIAX-072,28-05-2023,11:46:43,неправильный ввод пин-кода,да,145.92
юр. лицо,получение средств,1375.24,безналичный,Минск,Белинвестбанк-OAEK-523,21-02-2021,20:33:53,успешно,нет,0.0
юр. лицо,получение средств,3641.91,наличный,Гомель,Белинвестбанк-LUGI-767,29-04-2017,06:09:50,успешно,нет,0.0
юр. лицо,списание средств,4657.76,безналичный,Гродно,Белинвестбанк-ADME-970,19-09-2003,13:59:22,неправильный ввод пин-кода,да,226.27
юр. лицо,списание средств,2750.13,наличный,Витебск,Белинвестбанк-UIOP-625,07-09-2023,09:16:22,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,3926.08,наличный,Гродно,Белинвестбанк-UGRL-323,13-11-2024,04:22:26,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,533.6,наличный,Гомель,Белинвестбанк-RHUC-124,20-10-2014,09:13:21,успешно,да,38.96
физ. лицо,получение средств,1155.8,наличный,Гомель,Белинвестбанк-VSWT-265,14-06-2010,19:11:10,успешно,нет,0.0
физ. лицо,получение средств,3472.55,наличный,Гомель,Белинвестбанк-NLOB-980,17-04-2003,07:21:29,успешно,нет,0.0
физ. лицо,получение средств,2552.46,наличный,Минск,Белинвестбанк-PHGN-333,05-10-2023,13:33:29,успешно,нет,0.0
физ. лицо,получение средств,1341.29,наличный,Могилев,Белинвестбанк-NFKW-476,07-08-2011,08:48:11,успешно,нет,0.0
физ. лицо,списание средств,1140.14,наличный,Минск,Белинвестбанк-IGKE-121,13-04-2006,13:02:35,неправильный ввод пин-кода,да,15.47
физ. лицо,получение средств,3703.13,наличный,Гродно,Белинвестбанк-MQBV-388,29-12-2019,22:37:54,успешно,нет,0.0
физ. лицо,списание средств,1704.5,безналичный,Могилев,Белинвестбанк-ZVDE-274,04-04-2022,04:09:01,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,4798.17,наличный,Гродно,Белинвестбанк-OJNT-864,29-06-2016,17:33:29,успешно,нет,0.0
юр. лицо,списание средств,3258.34,наличный,Гродно,Белинвестбанк-EDDT-919,14-06-2012,22:17:47,неправильный ввод пин-кода,да,248.42
юр. лицо,получение средств,4944.98,безналичный,Могилев,Белинвестбанк-NDMQ-956,27-11-2004,00:36:09,успешно,нет,0.0
юр. лицо,списание средств,328.63,наличный,Брест,Белинвестбанк-ROBJ-530,26-06-2016,20:21:03,успешно,да,32.48
юр. лицо,получение средств,556.91,наличный,Могилев,Белинвестбанк-WIMW-938,18-08-2013,15:18:23,успешно,нет,0.0
физ. лицо,списание средств,3831.59,наличный,Минск,Белинвестбанк-FWQG-229,15-10-2024,17:03:55,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,2936.16,наличный,Брест,Белинвестбанк-VZPF-003,29-04-2018,19:33:15,успешно,нет,0.0
физ. лицо,получение средств,1016.75,безналичный,Минск,Белинвестбанк-EYXO-938,06-07-2003,20:01:09,успешно,нет,0.0
юр. лицо,получение средств,2740.2,наличный,Минск,Белинвестбанк-CUPP-048,21-05-2003,10:08:16,успешно,нет,0.0
физ. лицо,списание средств,1390.8,наличный,Гомель,Белинвестбанк-JFWT-907,06-08-2007,18:44:08,успешно,да,57.33
физ. лицо,получение средств,3316.57,наличный,Брест,Белинвестбанк-EBEU-881,09-11-2017,07:29:57,успешно,нет,0.0
юр. лицо,списание средств,4245.59,наличный,Брест,Белинвестбанк-QWQP-065,28-10-2008,04:28:37,недостаточно средств,да,283.36
юр. лицо,списание средств,1931.63,безналичный,Гомель,Белинвестбанк-ZONG-942,20-05-2012,08:39:47,успешно,да,36.68
физ. лицо,получение средств,4719.72,наличный,Брест,Белинвестбанк-IGDS-104,11-09-2016,23:37:01,успешно,нет,0.0
юр. лицо,списание средств,3184.67,наличный,Минск,Белинвестбанк-NERM-435,31-10-2005,18:06:15,успешно,нет,0.0
юр. лицо,получение средств,2209.04,безналичный,Минск,Белинвестбанк-DGKE-785,07-01-2024,06:35:29,успешно,нет,0.0
юр. лицо,списание средств,4045.36,безналичный,Минск,Белинвестбанк-NSBC-705,03-01-2006,03:50:59,неправильный ввод пин-кода,да,262.12
юр. лицо,списание средств,4777.79,наличный,Брест,Белинвестбанк-JASZ-621,14-05-2022,10:50:44,успешно,нет,0.0
юр. лицо,списание средств,153.78,наличный,Могилев,Белинвестбанк-YABI-920,13-10-2007,09:15:58,успешно,да,8.72
физ. лицо,получение средств,3694.85,безналичный,Брест,Белинвестбанк-JSKQ-594,31-10-2002,08:04:55,успешно,нет,0.0
физ. лицо,списание средств,1928.65,безналичный,Брест,Белинвестбанк-NFZY-974,22-02-2016,04:00:45,недостаточно средств,нет,0.0
юр. лицо,получение средств,720.41,наличный,Гродно,Белинвестбанк-UWVO-202,24-05-2007,09:00:20,успешно,нет,0.0
физ. лицо,списание средств,3379.76,безналичный,Брест,Белинвестбанк-FEMR-658,04-09-2011,19:23:11,неправильный ввод пин-кода,да,128.48
физ. лицо,списание средств,1007.31,безналичный,Витебск,Белинвестбанк-LIDB-321,09-12-2021,06:27:54,недостаточно средств,нет,0.0
физ. лицо,списание средств,3645.82,наличный,Витебск,Белинвестбанк-FVUQ-827,09-11-2000,05:36:18,недостаточно средств,да,258.1
юр. лицо,списание средств,4686.47,наличный,Гродно,Белинвестбанк-UTFZ-647,02-01-2019,09:22:47,неправильный ввод пин-кода,да,155.88
юр. лицо,получение средств,4275.47,безналичный,Могилев,Белинвестбанк-VBKX-083,27-02-2006,16:17:46,успешно,нет,0.0
физ. лицо,получение средств,633.28,безналичный,Витебск,Белинвестбанк-GGHE-584,10-07-2014,08:12:00,успешно,нет,0.0
физ. лицо,списание средств,2161.74,наличный,Минск,Белинвестбанк-NMQY-315,17-03-2007,04:18:43,недостаточно средств,да,76.08
физ. лицо,получение средств,2297.23,безналичный,Могилев,Белинвестбанк-VOMU-374,02-04-2018,11:16:32,успешно,нет,0.0
физ. лицо,списание средств,2657.49,наличный,Брест,Белинвестбанк-DSIE-268,14-04-2021,04:51:30,недостаточно средств,нет,0.0
физ. лицо,получение средств,2401.34,безналичный,Брест,Белинвестбанк-VXIA-015,11-12-2024,13:39:49,успешно,нет,0.0
физ. лицо,списание средств,3224.71,наличный,Могилев,Белинвестбанк-IEIW-790,04-08-2022,05:44:27,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,1772.16,безналичный,Гродно,Белинвестбанк-NWAO-355,16-03-2001,05:03:59,успешно,нет,0.0
физ. лицо,списание средств,1106.52,наличный,Витебск,Белинвестбанк-QWZQ-107,05-08-2003,07:29:22,недостаточно средств,нет,0.0
физ. лицо,получение средств,1456.18,наличный,Гродно,Белинвестбанк-YZQU-615,01-09-2023,03:40:44,успешно,нет,0.0
физ. лицо,получение средств,1294.35,наличный,Минск,Белинвестбанк-RZPP-512,15-11-2019,08:19:00,успешно,нет,0.0
юр. лицо,списание средств,4687.99,безналичный,Брест,Белинвестбанк-UFRS-280,11-02-2008,00:18:54,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,785.12,наличный,Минск,Белинвестбанк-XKRH-535,07-06-2005,15:45:14,успешно,нет,0.0
юр. лицо,получение средств,2183.16,наличный,Могилев,Белинвестбанк-WQNZ-928,04-04-2004,07:18:08,успешно,нет,0.0
юр. лицо,списание средств,3099.73,безналичный,Брест,Белинвестбанк-QCUH-997,31-08-2001,08:27:37,недостаточно средств,да,126.64
физ. лицо,получение средств,1993.15,безналичный,Гомель,Белинвестбанк-ERNG-485,28-02-2001,19:09:49,успешно,нет,0.0
физ. лицо,получение средств,1179.19,безналичный,Гродно,Белинвестбанк-NAVF-480,15-12-2014,02:09:59,успешно,нет,0.0
юр. лицо,получение средств,3725.43,безналичный,Минск,Белинвестбанк-EBFX-953,08-07-2019,13:25:52,успешно,нет,0.0
юр. лицо,получение средств,4726.94,наличный,Минск,Белинвестбанк-DTXF-937,15-08-2024,00:54:20,успешно,нет,0.0
физ. лицо,получение средств,4679.63,наличный,Гомель,Белинвестбанк-JAPH-252,18-02-2016,06:06:16,успешно,нет,0.0
юр. лицо,получение средств,4089.6,безналичный,Гродно,Белинвестбанк-CGTK-429,22-11-2001,11:32:11,успешно,нет,0.0
юр. лицо,получение средств,2871.34,наличный,Минск,Белинвестбанк-HIBL-281,16-03-2021,10:53:41,успешно,нет,0.0
физ. лицо,списание средств,4318.77,безналичный,Минск,Белинвестбанк-BFNL-855,29-11-2001,14:18:27,успешно,нет,0.0
юр. лицо,получение средств,116.31,наличный,Минск,Белинвестбанк-XSGN-320,24-12-2014,14:30:48,успешно,нет,0.0
юр. лицо,получение средств,4492.14,безналичный,Брест,Белинвестбанк-PORF-741,06-07-2017,22:08:45,успешно,нет,0.0
юр. лицо,получение средств,4068.97,безналичный,Могилев,Белинвестбанк-XTWV-820,23-10-2021,01:50:58,успешно,нет,0.0
юр. лицо,получение средств,875.54,наличный,Минск,Белинвестбанк-GVAT-585,24-05-2017,12:47:09,успешно,нет,0.0
юр. лицо,получение средств,2478.45,безналичный,Гродно,Белинвестбанк-CJAH-520,05-04-2008,21:49:56,успешно,нет,0.0
физ. лицо,получение средств,1242.12,безналичный,Витебск,Белинвестбанк-FJCB-515,30-03-2015,21:56:36,успешно,нет,0.0
физ. лицо,получение средств,2335.21,безналичный,Минск,Белинвестбанк-ISVC-596,11-06-2007,06:42:54,успешно,нет,0.0
физ. лицо,списание средств,2035.86,наличный,Минск,Белинвестбанк-OAKL-179,03-02-2008,17:37:55,недостаточно средств,нет,0.0
юр. лицо,получение средств,4239.08,наличный,Гродно,Белинвестбанк-UXWM-444,03-07-2017,03:46:58,успешно,нет,0.0
юр. лицо,получение средств,4031.58,безналичный,Минск,Белинвестбанк-HKUC-765,07-10-2023,07:51:27,успешно,нет,0.0
физ. лицо,получение средств,1253.45,наличный,Витебск,Белинвестбанк-NVAT-433,19-10-2002,15:08:12,успешно,нет,0.0
физ. лицо,получение средств,3203.15,наличный,Брест,Белинвестбанк-OWWJ-599,02-09-2013,22:50:39,успешно,нет,0.0
юр. лицо,получение средств,3728.86,безналичный,Брест,Белинвестбанк-OBNU-297,30-12-2009,21:30:39,успешно,нет,0.0
физ. лицо,списание средств,1352.28,наличный,Брест,Белинвестбанк-QZUY-097,12-09-2019,09:21:15,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,4809.09,наличный,Могилев,Белинвестбанк-YQLN-916,19-04-2023,11:00:56,успешно,нет,0.0
физ. лицо,получение средств,1996.67,безналичный,Гродно,Белинвестбанк-NFFA-134,14-06-2009,05:57:58,успешно,нет,0.0
юр. лицо,получение средств,3029.97,наличный,Витебск,Белинвестбанк-FUMP-576,08-09-2010,23:58:37,успешно,нет,0.0
физ. лицо,списание средств,4988.38,наличный,Гродно,Белинвестбанк-UORL-824,08-02-2019,14:13:26,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,1156.92,безналичный,Минск,Белинвестбанк-VAFK-959,28-08-2004,00:00:10,недостаточно средств,да,82.68
юр. лицо,получение средств,3915.64,безналичный,Минск,Белинвестбанк-PJQV-730,24-09-2023,05:00:17,успешно,нет,0.0
юр. лицо,списание средств,3645.77,безналичный,Гомель,Белинвестбанк-HUUB-792,13-09-2017,16:30:44,успешно,нет,0.0
физ. лицо,получение средств,4.71,безналичный,Витебск,Белинвестбанк-HQXG-706,27-09-2005,03:23:39,успешно,нет,0.0
юр. лицо,получение средств,30.5,наличный,Минск,Белинвестбанк-FIEQ-233,09-12-2008,23:51:59,успешно,нет,0.0
юр. лицо,списание средств,3258.92,безналичный,Гродно,Белинвестбанк-CWGI-853,06-07-2008,23:39:32,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,1187.56,безналичный,Брест,Белинвестбанк-ODYK-832,08-12-2021,03:10:53,успешно,да,103.78
юр. лицо,списание средств,3138.46,наличный,Гродно,Белинвестбанк-NEFG-575,29-06-2018,04:44:56,успешно,да,81.41
физ. лицо,списание средств,4852.99,безналичный,Гомель,Белинвестбанк-YOSX-237,21-11-2022,21:48:58,успешно,нет,0.0
физ. лицо,списание средств,1506.01,безналичный,Гомель,Белинвестбанк-PNXJ-878,27-04-2006,16:49:11,успешно,нет,0.0
физ. лицо,списание средств,1266.18,безналичный,Могилев,Белинвестбанк-OMCZ-478,11-08-2011,08:18:42,успешно,нет,0.0
физ. лицо,списание средств,1338.24,наличный,Брест,Белинвестбанк-PKPO-157,28-07-2009,01:18:17,успешно,нет,0.0
физ. лицо,списание средств,2788.94,безналичный,Минск,Белинвестбанк-YRHA-883,29-12-2007,00:55:51,успешно,нет,0.0
юр. лицо,списание средств,2909.2,безналичный,Могилев,Белинвестбанк-HGXG-883,19-12-2016,14:12:08,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,2492.61,безналичный,Витебск,Белинвестбанк-TGTR-736,08-01-2003,01:52:51,успешно,нет,0.0
физ. лицо,списание средств,2320.93,безналичный,Могилев,Белинвестбанк-DGIL-295,16-04-2018,15:48:24,недостаточно средств,да,203.98
физ. лицо,списание средств,2907.54,безналичный,Могилев,Белинвестбанк-PCUC-070,21-02-2008,08:54:47,неправильный ввод пин-кода,да,136.31
юр. лицо,списание средств,3706.34,наличный,Брест,Белинвестбанк-VDJM-260,23-11-2016,06:06:26,успешно,да,338.05
физ. лицо,списание средств,2685.89,безналичный,Гродно,Белинвестбанк-BTJD-236,22-07-2006,06:55:34,успешно,нет,0.0
физ. лицо,списание средств,4888.59,наличный,Витебск,Белинвестбанк-PUCE-266,18-07-2014,00:09:23,недостаточно средств,да,406.98
физ. лицо,списание средств,2923.49,наличный,Витебск,Белинвестбанк-BBBG-940,30-05-2011,15:37:15,успешно,да,266.58
физ. лицо,получение средств,4047.28,безналичный,Гродно,Белинвестбанк-GRKD-063,13-09-2019,15:32:05,успешно,нет,0.0
юр. лицо,получение средств,2351.02,безналичный,Брест,Белинвестбанк-FAYQ-353,11-10-2018,19:16:43,успешно,нет,0.0
физ. лицо,списание средств,93.19,наличный,Минск,Белинвестбанк-VNXZ-290,24-12-2021,08:45:06,успешно,нет,0.0
физ. лицо,списание средств,431.94,безналичный,Гомель,Белинвестбанк-OCXG-555,25-03-2018,12:14:27,недостаточно средств,нет,0.0
физ. лицо,получение средств,4725.92,наличный,Могилев,Белинвестбанк-XLUE-486,01-11-2021,04:09:02,успешно,нет,0.0
юр. лицо,получение средств,3280.03,наличный,Минск,Белинвестбанк-TTZJ-577,25-01-2007,02:29:22,успешно,нет,0.0
юр. лицо,получение средств,3455.83,безналичный,Гомель,Белинвестбанк-CUBY-448,18-02-2004,15:19:00,успешно,нет,0.0
юр. лицо,списание средств,581.32,наличный,Могилев,Белинвестбанк-JRRC-882,20-10-2006,15:49:00,успешно,да,33.82
физ. лицо,получение средств,693.76,безналичный,Гродно,Белинвестбанк-SOHX-405,07-12-2002,20:27:07,успешно,нет,0.0
физ. лицо,получение средств,3003.49,безналичный,Гомель,Белинвестбанк-XQBV-169,15-03-2022,13:35:05,успешно,нет,0.0
юр. лицо,списание средств,2487.01,наличный,Брест,Белинвестбанк-XJXE-683,03-09-2018,16:56:41,успешно,нет,0.0
физ. лицо,получение средств,4249.58,безналичный,Брест,Белинвестбанк-KRHL-011,01-08-2011,18:19:11,успешно,нет,0.0
физ. лицо,списание средств,3834.13,безналичный,Гомель,Белинвестбанк-NAUT-034,06-05-2011,19:56:58,успешно,нет,0.0
юр. лицо,получение средств,2743.43,безналичный,Гомель,Белинвестбанк-UCVJ-055,05-06-2004,21:10:29,успешно,нет,0.0
юр. лицо,списание средств,2788.42,безналичный,Брест,Белинвестбанк-RVOZ-131,26-12-2007,10:06:03,недостаточно средств,да,154.86
физ. лицо,списание средств,2891.37,безналичный,Гомель,Белинвестбанк-OQKY-615,05-04-2011,11:02:10,недостаточно средств,нет,0.0
юр. лицо,списание средств,3366.08,наличный,Брест,Белинвестбанк-ONYC-807,27-06-2007,05:28:44,неправильный ввод пин-кода,да,289.04
юр. лицо,получение средств,4448.46,наличный,Гомель,Белинвестбанк-VHHE-359,29-11-2023,22:27:57,успешно,нет,0.0
юр. лицо,получение средств,1066.21,безналичный,Витебск,Белинвестбанк-SJYS-670,05-02-2020,17:38:03,успешно,нет,0.0
юр. лицо,списание средств,1493.01,наличный,Брест,Белинвестбанк-PJPB-495,30-06-2021,00:31:20,успешно,да,148.49
юр. лицо,получение средств,3049.91,наличный,Витебск,Белинвестбанк-WSKT-628,11-09-2019,11:24:30,успешно,нет,0.0
физ. лицо,получение средств,3554.62,безналичный,Витебск,Белинвестбанк-GXHN-721,29-11-2013,00:59:42,успешно,нет,0.0
юр. лицо,списание средств,876.64,безналичный,Гомель,Белинвестбанк-QOJB-059,19-10-2021,07:35:32,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,1268.18,наличный,Могилев,Белинвестбанк-JIHX-052,03-08-2024,14:12:18,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,725.17,наличный,Гродно,Белинвестбанк-EKJH-967,07-08-2003,12:10:03,успешно,нет,0.0
юр. лицо,получение средств,4026.39,безналичный,Витебск,Белинвестбанк-SGPL-359,25-01-2008,06:13:41,успешно,нет,0.0
юр. лицо,получение средств,1557.12,наличный,Витебск,Белинвестбанк-EMVJ-330,02-07-2012,11:31:01,успешно,нет,0.0
юр. лицо,списание средств,400.09,наличный,Брест,Белинвестбанк-DSMF-780,17-12-2006,00:24:27,недостаточно средств,да,14.32
юр. лицо,получение средств,1943.18,безналичный,Гомель,Белинвестбанк-WZBW-888,31-05-2001,01:30:44,успешно,нет,0.0
юр. лицо,списание средств,1488.32,наличный,Витебск,Белинвестбанк-CPVR-910,06-07-2015,13:04:32,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,2790.84,безналичный,Гродно,Белинвестбанк-PVGD-575,24-07-2000,17:39:48,успешно,нет,0.0
юр. лицо,получение средств,4705.37,наличный,Витебск,Белинвестбанк-FWYH-305,18-11-2023,04:15:48,успешно,нет,0.0
физ. лицо,списание средств,1360.43,безналичный,Могилев,Белинвестбанк-VSFH-722,22-05-2013,09:40:01,успешно,нет,0.0
юр. лицо,списание средств,760.39,наличный,Минск,Белинвестбанк-VHQX-462,19-10-2003,13:05:07,успешно,да,20.62
юр. лицо,списание средств,2140.22,безналичный,Гомель,Белинвестбанк-NGQU-786,16-06-2019,11:26:01,успешно,да,141.75
физ. лицо,получение средств,2657.52,безналичный,Гомель,Белинвестбанк-YFPG-575,25-02-2015,02:15:07,успешно,нет,0.0
физ. лицо,получение средств,3655.87,наличный,Гомель,Белинвестбанк-JQGI-148,01-01-2014,01:28:22,успешно,нет,0.0
юр. лицо,списание средств,2533.8,безналичный,Могилев,Белинвестбанк-SXBZ-476,19-12-2005,20:14:40,недостаточно средств,да,125.95
юр. лицо,получение средств,2425.58,безналичный,Гомель,Белинвестбанк-OOKT-984,08-05-2020,03:12:18,успешно,нет,0.0
физ. лицо,получение средств,3701.19,наличный,Минск,Белинвестбанк-IPLT-775,14-05-2023,18:32:46,успешно,нет,0.0
юр. лицо,списание средств,1215.48,наличный,Могилев,Белинвестбанк-NBUC-011,27-02-2009,12:46:07,недостаточно средств,да,76.99
физ. лицо,получение средств,1283.17,безналичный,Могилев,Белинвестбанк-XQLF-386,11-03-2017,02:29:29,успешно,нет,0.0
юр. лицо,списание средств,4240.83,наличный,Брест,Белинвестбанк-DDMP-123,25-04-2001,19:54:33,недостаточно средств,да,116.8
юр. лицо,получение средств,3592.64,наличный,Могилев,Белинвестбанк-AHKN-567,15-12-2009,09:47:43,успешно,нет,0.0
физ. лицо,получение средств,1020.03,наличный,Брест,Белинвестбанк-LCCT-406,02-12-2017,16:07:02,успешно,нет,0.0
физ. лицо,получение средств,3065.61,безналичный,Брест,Белинвестбанк-GMWS-842,22-02-2015,18:22:10,успешно,нет,0.0
физ. лицо,получение средств,2790.19,безналичный,Брест,Белинвестбанк-UFEO-121,11-04-2014,23:10:31,успешно,нет,0.0
физ. лицо,списание средств,1824.0,наличный,Могилев,Белинвестбанк-VZQO-075,05-02-2016,22:47:35,недостаточно средств,да,74.97
физ. лицо,получение средств,3583.77,безналичный,Минск,Белинвестбанк-AFCX-970,14-08-2021,12:40:15,успешно,нет,0.0
физ. лицо,получение средств,1207.56,безналичный,Гродно,Белинвестбанк-ZGVT-927,05-03-2010,21:24:31,успешно,нет,0.0
физ. лицо,получение средств,1727.6,наличный,Брест,Белинвестбанк-EKFT-054,17-03-2017,04:59:24,успешно,нет,0.0
физ. лицо,получение средств,3574.97,наличный,Витебск,Белинвестбанк-LCZS-885,27-11-2002,02:03:02,успешно,нет,0.0
юр. лицо,получение средств,2263.08,безналичный,Брест,Белинвестбанк-LRYU-908,10-01-2005,21:03:25,успешно,нет,0.0
физ. лицо,получение средств,4498.41,безналичный,Гродно,Белинвестбанк-SAPU-750,03-12-2024,12:18:59,успешно,нет,0.0
юр. лицо,получение средств,1121.53,наличный,Брест,Белинвестбанк-PBOS-251,23-06-2000,16:20:49,успешно,нет,0.0
физ. лицо,получение средств,2030.75,наличный,Витебск,Белинвестбанк-BEHA-056,29-03-2023,16:31:58,успешно,нет,0.0
юр. лицо,списание средств,2009.66,наличный,Витебск,Белинвестбанк-IIZU-433,11-01-2016,22:06:17,неправильный ввод пин-кода,да,35.38
физ. лицо,получение средств,3770.83,наличный,Гомель,Белинвестбанк-KZCZ-941,05-06-2013,03:10:42,успешно,нет,0.0
юр. лицо,списание средств,3215.03,безналичный,Витебск,Белинвестбанк-FIJQ-056,01-01-2001,22:43:00,недостаточно средств,да,295.5
юр. лицо,получение средств,2549.62,наличный,Витебск,Белинвестбанк-ZPGO-112,01-09-2017,04:22:25,успешно,нет,0.0
физ. лицо,получение средств,2555.21,наличный,Могилев,Белинвестбанк-OXWZ-517,26-09-2007,00:35:22,успешно,нет,0.0
юр. лицо,получение средств,4843.92,безналичный,Гомель,Белинвестбанк-IBJT-521,25-04-2018,07:46:06,успешно,нет,0.0
юр. лицо,получение средств,447.46,наличный,Брест,Белинвестбанк-CYFC-607,16-04-2024,16:06:42,успешно,нет,0.0
юр. лицо,списание средств,3858.67,наличный,Гродно,Белинвестбанк-XOEV-077,14-10-2017,22:21:43,недостаточно средств,нет,0.0
юр. лицо,получение средств,3403.45,безналичный,Гомель,Белинвестбанк-PDDP-424,06-08-2009,14:19:37,успешно,нет,0.0
физ. лицо,получение средств,1615.53,наличный,Могилев,Белинвестбанк-ASTY-864,01-09-2010,07:44:16,успешно,нет,0.0
юр. лицо,получение средств,3078.38,безналичный,Брест,Белинвестбанк-FGKH-123,01-06-2003,23:45:10,успешно,нет,0.0
юр. лицо,списание средств,2611.53,наличный,Гомель,Белинвестбанк-EYTX-367,07-12-2014,22:15:15,недостаточно средств,да,181.81
физ. лицо,списание средств,48.8,безналичный,Гомель,Белинвестбанк-JPYC-779,13-06-2011,16:53:56,неправильный ввод пин-кода,да,2.71
физ. лицо,списание средств,1343.29,безналичный,Могилев,Белинвестбанк-EBQZ-639,27-04-2018,16:41:04,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,4001.42,наличный,Брест,Белинвестбанк-UEVX-078,09-01-2015,12:30:04,успешно,да,218.59
